"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC"
"L148","DateFormatter.java","/share/ProjectData/Lang/61/src/pending/DateFormatter.java","L147","36","0","2","0","100","161"
"L149","DateFormatterTest.java","/share/ProjectData/Lang/61/src/pending/DateFormatterTest.java","L147","10","0","3","0","182","256"
"L19456","CalendarUtils.java","/share/ProjectData/Lang/61/src/pending/CalendarUtils.java","L147","71","0","12","0","300","470"
"L19457","CalendarUtilsTest.java","/share/ProjectData/Lang/61/src/pending/CalendarUtilsTest.java","L147","7","0","7","3","235","343"
"L119","ArrayUtils.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/ArrayUtils.java","L118","391","0","173","0","1584","4418"
"L120","BitField.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/BitField.java","L118","6","0","19","0","68","291"
"L121","BooleanUtils.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/BooleanUtils.java","L118","101","0","36","0","285","931"
"L122","CharEncoding.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/CharEncoding.java","L118","3","0","2","0","21","154"
"L123","CharRange.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/CharRange.java","L118","19","0","13","0","87","234"
"L124","CharSet.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/CharSet.java","L118","16","0","7","0","95","285"
"L125","CharSetUtils.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/CharSetUtils.java","L118","32","0","12","0","133","392"
"L126","CharUtils.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/CharUtils.java","L118","30","0","24","0","145","561"
"L127","ClassUtils.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/ClassUtils.java","L118","74","0","22","0","324","680"
"L128","Entities.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/Entities.java","L118","51","0","0","0","638","956"
"L129","IllegalClassException.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/IllegalClassException.java","L118","3","0","4","0","24","104"
"L130","IncompleteArgumentException.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/IncompleteArgumentException.java","L118","2","0","3","0","17","90"
"L131","IntHashMap.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/IntHashMap.java","L118","21","0","0","0","149","365"
"L132","LocaleUtils.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/LocaleUtils.java","L118","33","0","10","0","134","292"
"L133","NotImplementedException.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/NotImplementedException.java","L118","7","0","19","0","77","296"
"L134","NullArgumentException.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/NullArgumentException.java","L118","2","0","2","0","7","65"
"L135","NumberRange.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/NumberRange.java","L118","17","0","11","0","89","221"
"L136","NumberUtils.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/NumberUtils.java","L118","117","0","19","0","332","715"
"L137","ObjectUtils.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/ObjectUtils.java","L118","11","0","10","0","56","281"
"L138","RandomStringUtils.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/RandomStringUtils.java","L118","25","0","13","0","99","328"
"L139","SerializationException.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/SerializationException.java","L118","1","0","5","0","17","81"
"L140","SerializationUtils.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/SerializationUtils.java","L118","11","0","7","0","69","196"
"L141","StringEscapeUtils.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/StringEscapeUtils.java","L118","55","0","19","0","282","690"
"L142","StringUtils.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/StringUtils.java","L118","394","0","136","0","1533","5009"
"L143","SystemUtils.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/SystemUtils.java","L118","18","0","10","0","180","1351"
"L144","UnhandledException.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/UnhandledException.java","L118","1","0","3","0","11","74"
"L145","Validate.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/Validate.java","L118","36","0","23","0","137","555"
"L146","WordUtils.java","/share/ProjectData/Lang/61/src/java/org/apache/commons/lang/WordUtils.java","L118","44","0","13","0","180","586"
