"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC"
"L144","DateFormatter.java","/share/ProjectData/Lang/23/src/pending/DateFormatter.java","L143","36","0","2","0","100","161"
"L145","DateFormatterTest.java","/share/ProjectData/Lang/23/src/pending/DateFormatterTest.java","L143","10","0","3","0","182","256"
"L21102","CalendarUtils.java","/share/ProjectData/Lang/23/src/pending/CalendarUtils.java","L143","71","0","12","0","300","470"
"L21103","CalendarUtilsTest.java","/share/ProjectData/Lang/23/src/pending/CalendarUtilsTest.java","L143","7","0","7","3","235","343"
"L120","AnnotationUtils.java","/share/ProjectData/Lang/23/src/main/java/org/apache/commons/lang3/AnnotationUtils.java","L119","53","0","6","0","209","298"
"L121","ArrayUtils.java","/share/ProjectData/Lang/23/src/main/java/org/apache/commons/lang3/ArrayUtils.java","L119","431","0","200","0","1714","4923"
"L122","BitField.java","/share/ProjectData/Lang/23/src/main/java/org/apache/commons/lang3/BitField.java","L119","6","0","19","0","68","291"
"L123","BooleanUtils.java","/share/ProjectData/Lang/23/src/main/java/org/apache/commons/lang3/BooleanUtils.java","L119","119","0","37","0","317","975"
"L124","CharEncoding.java","/share/ProjectData/Lang/23/src/main/java/org/apache/commons/lang3/CharEncoding.java","L119","3","0","2","0","21","154"
"L125","CharRange.java","/share/ProjectData/Lang/23/src/main/java/org/apache/commons/lang3/CharRange.java","L119","28","0","14","0","150","358"
"L126","CharSequenceUtils.java","/share/ProjectData/Lang/23/src/main/java/org/apache/commons/lang3/CharSequenceUtils.java","L119","2","0","2","0","6","49"
"L127","CharSet.java","/share/ProjectData/Lang/23/src/main/java/org/apache/commons/lang3/CharSet.java","L119","17","0","8","0","103","302"
"L128","CharSetUtils.java","/share/ProjectData/Lang/23/src/main/java/org/apache/commons/lang3/CharSetUtils.java","L119","27","0","10","0","105","305"
"L129","CharUtils.java","/share/ProjectData/Lang/23/src/main/java/org/apache/commons/lang3/CharUtils.java","L119","30","0","24","0","145","562"
