"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC"
"L120","AnnotationUtils.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/AnnotationUtils.java","L119","56","0","6","0","218","372"
"L121","ArrayUtils.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/ArrayUtils.java","L119","506","0","219","0","2066","5827"
"L122","BitField.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/BitField.java","L119","6","0","19","0","68","284"
"L123","BooleanUtils.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/BooleanUtils.java","L119","128","0","41","0","365","1083"
"L124","CharEncoding.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/CharEncoding.java","L119","3","0","2","0","21","106"
"L125","CharRange.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/CharRange.java","L119","28","0","0","0","154","361"
"L126","CharSequenceUtils.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/CharSequenceUtils.java","L119","20","0","3","0","87","219"
"L127","CharSet.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/CharSet.java","L119","18","0","6","0","98","279"
"L128","CharSetUtils.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/CharSetUtils.java","L119","25","0","7","0","88","251"
"L129","CharUtils.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/CharUtils.java","L119","29","0","24","0","124","540"
"L130","ClassUtils.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/ClassUtils.java","L119","110","0","37","0","487","1133"
"L131","Conversion.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/Conversion.java","L119","272","0","43","0","943","1718"
"L132","EnumUtils.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/EnumUtils.java","L119","13","0","12","0","115","312"
"L133","JavaVersion.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/JavaVersion.java","L119","10","0","3","0","51","169"
"L134","LocaleUtils.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/LocaleUtils.java","L119","36","0","10","0","161","323"
"L135","ObjectUtils.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/ObjectUtils.java","L119","44","0","33","0","229","849"
"L136","RandomStringUtils.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/RandomStringUtils.java","L119","29","0","13","0","109","336"
"L137","Range.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/Range.java","L119","31","0","24","0","186","496"
"L138","SerializationException.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/SerializationException.java","L119","1","0","5","0","16","79"
"L139","SerializationUtils.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/SerializationUtils.java","L119","20","0","7","0","135","326"
"L140","StringEscapeUtils.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/StringEscapeUtils.java","L119","7","0","16","0","188","664"
"L141","StringUtils.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/StringUtils.java","L119","610","0","177","0","2241","7332"
"L142","SystemUtils.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/SystemUtils.java","L119","8","0","8","0","144","1461"
"L143","Validate.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/Validate.java","L119","44","0","40","0","243","1081"
"L2069","Builder.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/builder/Builder.java","L2068","1","0","2","0","4","90"
"L2070","CompareToBuilder.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/builder/CompareToBuilder.java","L2068","122","0","30","0","420","1022"
"L2071","EqualsBuilder.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/builder/EqualsBuilder.java","L2068","112","0","28","0","421","946"
"L2072","HashCodeBuilder.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java","L2068","50","0","31","0","282","963"
"L2073","IDKey.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/builder/IDKey.java","L2068","3","0","0","0","24","75"
"L2074","ReflectionToStringBuilder.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/builder/ReflectionToStringBuilder.java","L2068","22","0","22","0","163","692"
"L2075","StandardToStringStyle.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/builder/StandardToStringStyle.java","L2068","1","0","42","0","167","561"
"L2076","ToStringBuilder.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/builder/ToStringBuilder.java","L2068","7","0","64","0","273","1081"
"L2077","ToStringStyle.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java","L2068","109","0","23","0","796","2281"
"L6161","AtomicInitializer.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/concurrent/AtomicInitializer.java","L6160","3","0","2","0","17","108"
"L6162","AtomicSafeInitializer.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/concurrent/AtomicSafeInitializer.java","L6160","3","0","2","0","19","98"
"L6163","BackgroundInitializer.java","/share/ProjectData/Lang/3/src/main/java/org/apache/commons/lang3/concurrent/BackgroundInitializer.java","L6160","8","0","7","0","93","336"
