"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC"
"L120","XYTitleAnnotation.java","/share/ProjectData/Chart/14/experimental/org/jfree/experimental/chart/annotations/XYTitleAnnotation.java","L119","25","0","16","0","209","396"
"L502","XYTitleAnnotationDemo1.java","/share/ProjectData/Chart/14/experimental/org/jfree/experimental/chart/demo/XYTitleAnnotationDemo1.java","L501","2","0","4","0","128","231"
"L764","XYCoordinateType.java","/share/ProjectData/Chart/14/experimental/org/jfree/experimental/chart/util/XYCoordinateType.java","L763","7","0","3","0","43","133"
"L123","XYTitleAnnotationTests.java","/share/ProjectData/Chart/14/experimental/org/jfree/experimental/chart/annotations/junit/XYTitleAnnotationTests.java","L122","4","0","8","0","119","208"
"L669","XYSmoothLineAndShapeRenderer.java","/share/ProjectData/Chart/14/experimental/org/jfree/experimental/chart/renderer/xy/XYSmoothLineAndShapeRenderer.java","L668","20","0","3","0","149","264"
"L2158","SWTGraphics2D.java","/share/ProjectData/Chart/14/swt/org/jfree/experimental/swt/SWTGraphics2D.java","L2157","36","0","73","0","550","1242"
"L2159","SWTPaintCanvas.java","/share/ProjectData/Chart/14/swt/org/jfree/experimental/swt/SWTPaintCanvas.java","L2157","2","0","8","0","46","135"
"L2160","SWTUtils.java","/share/ProjectData/Chart/14/swt/org/jfree/experimental/swt/SWTUtils.java","L2157","36","0","15","0","272","490"
"L800","ChartComposite.java","/share/ProjectData/Chart/14/swt/org/jfree/experimental/chart/swt/ChartComposite.java","L799","140","0","54","1","1066","1823"
"L1419","SWTBarChartDemo1.java","/share/ProjectData/Chart/14/swt/org/jfree/experimental/chart/swt/demo/SWTBarChartDemo1.java","L1418","3","0","2","0","90","187"
"L1420","SWTMultipleAxisDemo1.java","/share/ProjectData/Chart/14/swt/org/jfree/experimental/chart/swt/demo/SWTMultipleAxisDemo1.java","L1418","4","0","3","0","126","224"
"L1421","SWTPieChartDemo1.java","/share/ProjectData/Chart/14/swt/org/jfree/experimental/chart/swt/demo/SWTPieChartDemo1.java","L1418","6","0","2","0","78","152"
"L1422","SWTTimeSeriesDemo.java","/share/ProjectData/Chart/14/swt/org/jfree/experimental/chart/swt/demo/SWTTimeSeriesDemo.java","L1418","4","0","2","0","118","206"
"L1657","SWTAxisEditor.java","/share/ProjectData/Chart/14/swt/org/jfree/experimental/chart/swt/editor/SWTAxisEditor.java","L1656","9","0","0","0","217","378"
"L1658","SWTChartEditor.java","/share/ProjectData/Chart/14/swt/org/jfree/experimental/chart/swt/editor/SWTChartEditor.java","L1656","3","0","4","0","86","169"
"L1659","SWTNumberAxisEditor.java","/share/ProjectData/Chart/14/swt/org/jfree/experimental/chart/swt/editor/SWTNumberAxisEditor.java","L1656","11","0","0","0","128","246"
"L1660","SWTOtherEditor.java","/share/ProjectData/Chart/14/swt/org/jfree/experimental/chart/swt/editor/SWTOtherEditor.java","L1656","2","0","0","0","71","145"
"L1661","SWTPlotAppearanceEditor.java","/share/ProjectData/Chart/14/swt/org/jfree/experimental/chart/swt/editor/SWTPlotAppearanceEditor.java","L1656","10","0","0","0","185","277"
"L1662","SWTPlotEditor.java","/share/ProjectData/Chart/14/swt/org/jfree/experimental/chart/swt/editor/SWTPlotEditor.java","L1656","16","0","0","0","113","216"
"L1663","SWTStrokeCanvas.java","/share/ProjectData/Chart/14/swt/org/jfree/experimental/chart/swt/editor/SWTStrokeCanvas.java","L1656","3","0","0","0","51","125"
"L1664","SWTTitleEditor.java","/share/ProjectData/Chart/14/swt/org/jfree/experimental/chart/swt/editor/SWTTitleEditor.java","L1656","7","0","0","0","160","275"
"L2904","ChartColor.java","/share/ProjectData/Chart/14/source/org/jfree/chart/ChartColor.java","L2903","1","0","3","0","70","190"
"L2905","ChartFactory.java","/share/ProjectData/Chart/14/source/org/jfree/chart/ChartFactory.java","L2903","120","0","39","0","1149","2187"
"L2906","ChartFrame.java","/share/ProjectData/Chart/14/source/org/jfree/chart/ChartFrame.java","L2903","2","0","4","0","24","97"
"L2907","ChartMouseEvent.java","/share/ProjectData/Chart/14/source/org/jfree/chart/ChartMouseEvent.java","L2903","1","0","5","0","27","119"
"L2908","ChartMouseListener.java","/share/ProjectData/Chart/14/source/org/jfree/chart/ChartMouseListener.java","L2903","1","0","3","0","6","74"
"L2909","ChartPanel.java","/share/ProjectData/Chart/14/source/org/jfree/chart/ChartPanel.java","L2903","145","0","90","0","1252","2539"
"L2910","ChartRenderingInfo.java","/share/ProjectData/Chart/14/source/org/jfree/chart/ChartRenderingInfo.java","L2903","9","0","11","0","87","257"
"L2911","ChartUtilities.java","/share/ProjectData/Chart/14/source/org/jfree/chart/ChartUtilities.java","L2903","19","0","27","0","260","747"
"L2912","Drawable.java","/share/ProjectData/Chart/14/source/org/jfree/chart/Drawable.java","L2903","1","0","2","0","6","37"
"L2913","Effect3D.java","/share/ProjectData/Chart/14/source/org/jfree/chart/Effect3D.java","L2903","1","0","3","0","5","64"
"L2914","JFreeChart.java","/share/ProjectData/Chart/14/source/org/jfree/chart/JFreeChart.java","L2903","96","0","65","0","876","1866"
"L2915","LegendItem.java","/share/ProjectData/Chart/14/source/org/jfree/chart/LegendItem.java","L2903","33","0","36","0","375","883"
"L2916","LegendItemCollection.java","/share/ProjectData/Chart/14/source/org/jfree/chart/LegendItemCollection.java","L2903","4","0","9","0","42","150"
"L2917","LegendItemSource.java","/share/ProjectData/Chart/14/source/org/jfree/chart/LegendItemSource.java","L2903","1","0","2","0","4","58"
"L2918","LegendRenderingOrder.java","/share/ProjectData/Chart/14/source/org/jfree/chart/LegendRenderingOrder.java","L2903","6","0","3","0","39","123"
"L2919","PaintMap.java","/share/ProjectData/Chart/14/source/org/jfree/chart/PaintMap.java","L2903","10","0","8","0","85","221"
"L2920","PolarChartPanel.java","/share/ProjectData/Chart/14/source/org/jfree/chart/PolarChartPanel.java","L2903","13","0","5","0","108","255"
"L2921","StrokeMap.java","/share/ProjectData/Chart/14/source/org/jfree/chart/StrokeMap.java","L2903","10","0","8","0","85","216"
"L41840","ComparableObjectItem.java","/share/ProjectData/Chart/14/source/org/jfree/data/ComparableObjectItem.java","L41839","8","0","6","0","61","191"
"L41841","ComparableObjectSeries.java","/share/ProjectData/Chart/14/source/org/jfree/data/ComparableObjectSeries.java","L41839","32","0","13","0","200","452"
"L41842","DataUtilities.java","/share/ProjectData/Chart/14/source/org/jfree/data/DataUtilities.java","L41839","14","0","6","0","69","170"
"L41843","DefaultKeyedValue.java","/share/ProjectData/Chart/14/source/org/jfree/data/DefaultKeyedValue.java","L41839","9","0","9","0","56","179"
"L41844","DefaultKeyedValues.java","/share/ProjectData/Chart/14/source/org/jfree/data/DefaultKeyedValues.java","L41839","26","0","22","0","200","470"
"L41845","DefaultKeyedValues2D.java","/share/ProjectData/Chart/14/source/org/jfree/data/DefaultKeyedValues2D.java","L41839","39","0","24","0","251","570"
"L41846","DomainInfo.java","/share/ProjectData/Chart/14/source/org/jfree/data/DomainInfo.java","L41839","1","0","4","0","6","88"
"L41847","DomainOrder.java","/share/ProjectData/Chart/14/source/org/jfree/data/DomainOrder.java","L41839","7","0","4","0","46","139"
"L41848","KeyedObject.java","/share/ProjectData/Chart/14/source/org/jfree/data/KeyedObject.java","L41839","6","0","7","0","46","152"
"L41849","KeyedObjects.java","/share/ProjectData/Chart/14/source/org/jfree/data/KeyedObjects.java","L41839","25","0","17","0","156","357"
"L41850","KeyedObjects2D.java","/share/ProjectData/Chart/14/source/org/jfree/data/KeyedObjects2D.java","L41839","42","0","23","0","257","523"
"L41851","KeyedValue.java","/share/ProjectData/Chart/14/source/org/jfree/data/KeyedValue.java","L41839","1","0","2","0","4","60"
"L41852","KeyedValueComparator.java","/share/ProjectData/Chart/14/source/org/jfree/data/KeyedValueComparator.java","L41839","16","0","5","0","84","175"
"L41853","KeyedValueComparatorType.java","/share/ProjectData/Chart/14/source/org/jfree/data/KeyedValueComparatorType.java","L41839","4","0","4","0","30","113"
"L41854","KeyedValues.java","/share/ProjectData/Chart/14/source/org/jfree/data/KeyedValues.java","L41839","1","0","5","0","8","107"
"L41855","KeyedValues2D.java","/share/ProjectData/Chart/14/source/org/jfree/data/KeyedValues2D.java","L41839","1","0","8","0","11","119"
"L41856","KeyToGroupMap.java","/share/ProjectData/Chart/14/source/org/jfree/data/KeyToGroupMap.java","L41839","29","0","11","0","170","326"
"L41857","Range.java","/share/ProjectData/Chart/14/source/org/jfree/data/Range.java","L41839","20","0","17","0","144","367"
"L41858","RangeInfo.java","/share/ProjectData/Chart/14/source/org/jfree/data/RangeInfo.java","L41839","1","0","4","0","6","88"
"L41859","RangeType.java","/share/ProjectData/Chart/14/source/org/jfree/data/RangeType.java","L41839","7","0","4","0","46","140"
