"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC"
"L120","Field.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/Field.java","L119","1","0","4","0","6","60"
"L121","FieldElement.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/FieldElement.java","L119","1","0","9","0","13","89"
"L122","package-info.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/package-info.java","L119","1","0","0","0","1","21"
"L123","RealFieldElement.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/RealFieldElement.java","L119","1","0","50","0","59","404"
"L138","BivariateFunction.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/analysis/BivariateFunction.java","L137","1","0","2","0","4","37"
"L139","DifferentiableMultivariateFunction.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/analysis/DifferentiableMultivariateFunction.java","L137","1","0","3","0","6","54"
"L140","DifferentiableMultivariateVectorFunction.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/analysis/DifferentiableMultivariateVectorFunction.java","L137","1","0","2","0","6","38"
"L141","DifferentiableUnivariateFunction.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/analysis/DifferentiableUnivariateFunction.java","L137","1","0","2","0","6","37"
"L142","DifferentiableUnivariateMatrixFunction.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/analysis/DifferentiableUnivariateMatrixFunction.java","L137","1","0","2","0","6","38"
"L143","DifferentiableUnivariateVectorFunction.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/analysis/DifferentiableUnivariateVectorFunction.java","L137","1","0","2","0","6","38"
"L144","FunctionUtils.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/analysis/FunctionUtils.java","L137","47","0","22","0","445","797"
"L145","MultivariateFunction.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/analysis/MultivariateFunction.java","L137","1","0","2","0","4","44"
"L146","MultivariateMatrixFunction.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/analysis/MultivariateMatrixFunction.java","L137","1","0","2","0","5","37"
"L147","MultivariateVectorFunction.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/analysis/MultivariateVectorFunction.java","L137","1","0","2","0","5","37"
"L148","package-info.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/analysis/package-info.java","L137","1","0","0","0","1","33"
"L149","ParametricUnivariateFunction.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/analysis/ParametricUnivariateFunction.java","L137","1","0","3","0","5","46"
"L150","TrivariateFunction.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/analysis/TrivariateFunction.java","L137","1","0","2","0","4","37"
"L151","UnivariateFunction.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/analysis/UnivariateFunction.java","L137","1","0","2","0","4","83"
"L152","UnivariateMatrixFunction.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/analysis/UnivariateMatrixFunction.java","L137","1","0","2","0","4","35"
"L153","UnivariateVectorFunction.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/analysis/UnivariateVectorFunction.java","L137","1","0","2","0","4","35"
"L7489","Complex.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/complex/Complex.java","L7488","83","0","43","0","401","1232"
"L7490","ComplexField.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/complex/ComplexField.java","L7488","1","0","5","0","27","85"
"L7491","ComplexFormat.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/complex/ComplexFormat.java","L7488","21","0","20","0","193","429"
"L7492","ComplexUtils.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/complex/ComplexUtils.java","L7488","3","0","3","0","21","88"
"L7493","package-info.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/complex/package-info.java","L7488","1","0","0","0","1","24"
"L7494","Quaternion.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/complex/Quaternion.java","L7488","14","0","30","0","203","466"
"L7495","RootsOfUnity.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/complex/RootsOfUnity.java","L7488","12","0","7","0","93","220"
"L8473","BracketingNthOrderBrentSolverDFP.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/dfp/BracketingNthOrderBrentSolverDFP.java","L8472","37","0","10","0","208","438"
"L8474","Dfp.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/dfp/Dfp.java","L8472","382","0","96","0","1702","2884"
"L8475","DfpDec.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/dfp/DfpDec.java","L8472","53","0","11","0","226","370"
"L8476","DfpField.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/dfp/DfpField.java","L8472","24","0","38","0","304","759"
"L8477","DfpMath.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/dfp/DfpMath.java","L8472","99","0","11","0","526","969"
"L8478","package-info.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/dfp/package-info.java","L8472","1","0","0","0","1","89"
"L8479","UnivariateDfpFunction.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/dfp/UnivariateDfpFunction.java","L8472","1","0","2","0","4","41"
"L9741","AbstractIntegerDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/AbstractIntegerDistribution.java","L9740","22","0","6","0","110","236"
"L9742","AbstractMultivariateRealDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/AbstractMultivariateRealDistribution.java","L9740","3","0","5","0","32","72"
"L9743","AbstractRealDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/AbstractRealDistribution.java","L9740","22","0","8","0","129","291"
"L9744","BetaDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/BetaDistribution.java","L9740","10","0","15","0","101","238"
"L9745","BinomialDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/BinomialDistribution.java","L9740","10","0","12","0","75","183"
"L9746","CauchyDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/CauchyDistribution.java","L9740","6","0","17","0","88","231"
"L9747","ChiSquaredDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/ChiSquaredDistribution.java","L9740","1","0","14","0","57","174"
"L9748","EnumeratedDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/EnumeratedDistribution.java","L9740","19","0","8","0","110","269"
"L9749","EnumeratedIntegerDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/EnumeratedIntegerDistribution.java","L9740","13","0","11","0","87","212"
"L9750","EnumeratedRealDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/EnumeratedRealDistribution.java","L9740","13","0","14","0","97","248"
"L9751","ExponentialDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/ExponentialDistribution.java","L9740","11","0","16","0","125","315"
"L9752","FDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/FDistribution.java","L9740","7","0","15","0","121","294"
"L9753","GammaDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/GammaDistribution.java","L9740","16","0","18","0","157","438"
"L9754","GeometricDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/GeometricDistribution.java","L9740","5","0","11","0","60","155"
"L9755","HypergeometricDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java","L9740","14","0","14","0","145","335"
"L9756","IntegerDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/IntegerDistribution.java","L9740","1","0","13","0","17","157"
"L9757","KolmogorovSmirnovDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/KolmogorovSmirnovDistribution.java","L9740","27","0","5","0","128","356"
"L9758","LevyDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/LevyDistribution.java","L9740","5","0","14","0","66","160"
"L9759","LogNormalDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/LogNormalDistribution.java","L9740","9","0","19","0","119","315"
"L9760","MixtureMultivariateNormalDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/MixtureMultivariateNormalDistribution.java","L9740","2","0","4","0","35","98"
"L9761","MixtureMultivariateRealDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/MixtureMultivariateRealDistribution.java","L9740","12","0","7","0","81","163"
"L9762","MultivariateNormalDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/MultivariateNormalDistribution.java","L9740","15","0","8","0","115","241"
"L9763","MultivariateRealDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/MultivariateRealDistribution.java","L9740","1","0","6","0","9","80"
"L9764","NormalDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/NormalDistribution.java","L9740","7","0","20","0","115","271"
"L9765","package-info.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/package-info.java","L9740","1","0","0","0","1","21"
"L9766","ParetoDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/ParetoDistribution.java","L9740","7","0","18","0","102","281"
"L9767","PascalDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/PascalDistribution.java","L9740","6","0","12","0","80","220"
"L9768","PoissonDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/PoissonDistribution.java","L9740","23","0","16","0","181","376"
"L9769","RealDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/RealDistribution.java","L9740","1","0","16","0","23","198"
"L9770","SaddlePointExpansion.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/SaddlePointExpansion.java","L9740","9","0","0","0","108","202"
"L9771","TDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/TDistribution.java","L9740","8","0","14","0","100","237"
"L9772","TriangularDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/TriangularDistribution.java","L9740","21","0","13","1","126","277"
"L9773","UniformIntegerDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/UniformIntegerDistribution.java","L9740","6","0","11","0","65","164"
"L9774","UniformRealDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/UniformRealDistribution.java","L9740","8","0","16","1","95","231"
"L9775","WeibullDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/WeibullDistribution.java","L9740","11","0","16","0","128","308"
"L9776","ZipfDistribution.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/distribution/ZipfDistribution.java","L9740","10","0","12","0","99","247"
"L13425","ConvergenceException.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/exception/ConvergenceException.java","L13424","1","0","3","0","13","52"
"L13426","DimensionMismatchException.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/exception/DimensionMismatchException.java","L13424","1","0","4","0","20","66"
"L13427","MathArithmeticException.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/exception/MathArithmeticException.java","L13424","1","0","6","0","30","78"
"L13428","MathIllegalArgumentException.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/exception/MathIllegalArgumentException.java","L13424","1","0","5","0","25","66"
"L13429","MathIllegalNumberException.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/exception/MathIllegalNumberException.java","L13424","1","0","2","0","15","57"
"L13430","MathIllegalStateException.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/exception/MathIllegalStateException.java","L13424","1","0","7","0","36","89"
"L13431","MathInternalError.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/exception/MathInternalError.java","L13424","1","0","4","0","16","59"
"L13432","MathParseException.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/exception/MathParseException.java","L13424","1","0","3","0","18","58"
"L13433","MathRuntimeException.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/exception/MathRuntimeException.java","L13424","1","0","5","0","25","67"
"L13434","MathUnsupportedOperationException.java","/share/ProjectData/Math/3/src/main/java/org/apache/commons/math3/exception/MathUnsupportedOperationException.java","L13424","1","0","6","0","29","74"
