ID,Name,LongName,McCC,CLOC,PDA,PUA,LLOC,LOC,commiters,commits,is_buggy,before_bugs,after_bugs
org.apache.commons.lang3.AnnotationUtils.java,org.apache.commons.lang3.AnnotationUtils,src/main/java/org/apache/commons/lang3/AnnotationUtils.java,56.00,56.00.00,56.00.00,56.00.00,56.00.00,56.00.00,3,23,0,0,0
org.apache.commons.lang3.ArrayUtils.java,org.apache.commons.lang3.ArrayUtils,src/main/java/org/apache/commons/lang3/ArrayUtils.java,504.00,504.00.00,504.00.00,504.00.00,504.00.00,504.00.00,3,39,0,2,0
org.apache.commons.lang3.BitField.java,org.apache.commons.lang3.BitField,src/main/java/org/apache/commons/lang3/BitField.java,6.00,6.00.00,6.00.00,6.00.00,6.00.00,6.00.00,3,5,0,0,0
org.apache.commons.lang3.BooleanUtils.java,org.apache.commons.lang3.BooleanUtils,src/main/java/org/apache/commons/lang3/BooleanUtils.java,128.00,128.00.00,128.00.00,128.00.00,128.00.00,128.00.00,3,25,0,0,0
org.apache.commons.lang3.CharEncoding.java,org.apache.commons.lang3.CharEncoding,src/main/java/org/apache/commons/lang3/CharEncoding.java,3.00,3.00.00,3.00.00,3.00.00,3.00.00,3.00.00,3,8,0,0,0
org.apache.commons.lang3.CharRange.java,org.apache.commons.lang3.CharRange,src/main/java/org/apache/commons/lang3/CharRange.java,28.00,28.00.00,28.00.00,28.00.00,28.00.00,28.00.00,3,16,0,0,0
org.apache.commons.lang3.CharSequenceUtils.java,org.apache.commons.lang3.CharSequenceUtils,src/main/java/org/apache/commons/lang3/CharSequenceUtils.java,15.00,15.00.00,15.00.00,15.00.00,15.00.00,15.00.00,3,21,0,0,0
org.apache.commons.lang3.CharSet.java,org.apache.commons.lang3.CharSet,src/main/java/org/apache/commons/lang3/CharSet.java,18.00,18.00.00,18.00.00,18.00.00,18.00.00,18.00.00,3,13,0,0,0
org.apache.commons.lang3.CharSetUtils.java,org.apache.commons.lang3.CharSetUtils,src/main/java/org/apache/commons/lang3/CharSetUtils.java,21.00,21.00.00,21.00.00,21.00.00,21.00.00,21.00.00,3,15,0,0,0
org.apache.commons.lang3.CharUtils.java,org.apache.commons.lang3.CharUtils,src/main/java/org/apache/commons/lang3/CharUtils.java,29.00,29.00.00,29.00.00,29.00.00,29.00.00,29.00.00,3,12,0,0,0
org.apache.commons.lang3.ClassUtils.java,org.apache.commons.lang3.ClassUtils,src/main/java/org/apache/commons/lang3/ClassUtils.java,110.00,110.00.00,110.00.00,110.00.00,110.00.00,110.00.00,3,31,0,1,0
org.apache.commons.lang3.EnumUtils.java,org.apache.commons.lang3.EnumUtils,src/main/java/org/apache/commons/lang3/EnumUtils.java,13.00,13.00.00,13.00.00,13.00.00,13.00.00,13.00.00,3,15,0,0,0
org.apache.commons.lang3.JavaVersion.java,org.apache.commons.lang3.JavaVersion,src/main/java/org/apache/commons/lang3/JavaVersion.java,10.00,10.00.00,10.00.00,10.00.00,10.00.00,10.00.00,3,11,0,0,0
org.apache.commons.lang3.LocaleUtils.java,org.apache.commons.lang3.LocaleUtils,src/main/java/org/apache/commons/lang3/LocaleUtils.java,33.00,33.00.00,33.00.00,33.00.00,33.00.00,33.00.00,3,14,0,0,2
org.apache.commons.lang3.ObjectUtils.java,org.apache.commons.lang3.ObjectUtils,src/main/java/org/apache/commons/lang3/ObjectUtils.java,44.00,44.00.00,44.00.00,44.00.00,44.00.00,44.00.00,3,36,0,0,0
org.apache.commons.lang3.RandomStringUtils.java,org.apache.commons.lang3.RandomStringUtils,src/main/java/org/apache/commons/lang3/RandomStringUtils.java,29.00,29.00.00,29.00.00,29.00.00,29.00.00,29.00.00,3,14,0,2,0
org.apache.commons.lang3.Range.java,org.apache.commons.lang3.Range,src/main/java/org/apache/commons/lang3/Range.java,31.00,31.00.00,31.00.00,31.00.00,31.00.00,31.00.00,3,23,0,0,0
org.apache.commons.lang3.SerializationException.java,org.apache.commons.lang3.SerializationException,src/main/java/org/apache/commons/lang3/SerializationException.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,8,0,0,0
org.apache.commons.lang3.SerializationUtils.java,org.apache.commons.lang3.SerializationUtils,src/main/java/org/apache/commons/lang3/SerializationUtils.java,19.00,19.00.00,19.00.00,19.00.00,19.00.00,19.00.00,3,23,0,1,0
org.apache.commons.lang3.StringEscapeUtils.java,org.apache.commons.lang3.StringEscapeUtils,src/main/java/org/apache/commons/lang3/StringEscapeUtils.java,7.00,7.00.00,7.00.00,7.00.00,7.00.00,7.00.00,3,25,0,0,0
org.apache.commons.lang3.StringUtils.java,org.apache.commons.lang3.StringUtils,src/main/java/org/apache/commons/lang3/StringUtils.java,561.00,561.00.00,561.00.00,561.00.00,561.00.00,561.00.00,3,161,0,5,0
org.apache.commons.lang3.SystemUtils.java,org.apache.commons.lang3.SystemUtils,src/main/java/org/apache/commons/lang3/SystemUtils.java,8.00,8.00.00,8.00.00,8.00.00,8.00.00,8.00.00,3,19,0,1,0
org.apache.commons.lang3.Validate.java,org.apache.commons.lang3.Validate,src/main/java/org/apache/commons/lang3/Validate.java,44.00,44.00.00,44.00.00,44.00.00,44.00.00,44.00.00,3,27,0,0,0
org.apache.commons.lang3.builder.Builder.java,org.apache.commons.lang3.builder.Builder,src/main/java/org/apache/commons/lang3/builder/Builder.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,5,0,0,0
org.apache.commons.lang3.builder.CompareToBuilder.java,org.apache.commons.lang3.builder.CompareToBuilder,src/main/java/org/apache/commons/lang3/builder/CompareToBuilder.java,122.00,122.00.00,122.00.00,122.00.00,122.00.00,122.00.00,3,14,0,0,0
org.apache.commons.lang3.builder.EqualsBuilder.java,org.apache.commons.lang3.builder.EqualsBuilder,src/main/java/org/apache/commons/lang3/builder/EqualsBuilder.java,112.00,112.00.00,112.00.00,112.00.00,112.00.00,112.00.00,3,21,0,0,0
org.apache.commons.lang3.builder.HashCodeBuilder.java,org.apache.commons.lang3.builder.HashCodeBuilder,src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java,50.00,50.00.00,50.00.00,50.00.00,50.00.00,50.00.00,3,25,0,1,0
org.apache.commons.lang3.builder.IDKey.java,org.apache.commons.lang3.builder.IDKey,src/main/java/org/apache/commons/lang3/builder/IDKey.java,3.00,3.00.00,3.00.00,3.00.00,3.00.00,3.00.00,3,6,0,0,0
org.apache.commons.lang3.builder.ReflectionToStringBuilder.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,src/main/java/org/apache/commons/lang3/builder/ReflectionToStringBuilder.java,22.00,22.00.00,22.00.00,22.00.00,22.00.00,22.00.00,3,13,0,0,0
org.apache.commons.lang3.builder.StandardToStringStyle.java,org.apache.commons.lang3.builder.StandardToStringStyle,src/main/java/org/apache/commons/lang3/builder/StandardToStringStyle.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,5,0,0,0
org.apache.commons.lang3.builder.ToStringBuilder.java,org.apache.commons.lang3.builder.ToStringBuilder,src/main/java/org/apache/commons/lang3/builder/ToStringBuilder.java,7.00,7.00.00,7.00.00,7.00.00,7.00.00,7.00.00,3,7,0,0,0
org.apache.commons.lang3.builder.ToStringStyle.java,org.apache.commons.lang3.builder.ToStringStyle,src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java,109.00,109.00.00,109.00.00,109.00.00,109.00.00,109.00.00,3,15,0,1,0
org.apache.commons.lang3.concurrent.AtomicInitializer.java,org.apache.commons.lang3.concurrent.AtomicInitializer,src/main/java/org/apache/commons/lang3/concurrent/AtomicInitializer.java,3.00,3.00.00,3.00.00,3.00.00,3.00.00,3.00.00,3,4,0,0,0
org.apache.commons.lang3.concurrent.AtomicSafeInitializer.java,org.apache.commons.lang3.concurrent.AtomicSafeInitializer,src/main/java/org/apache/commons/lang3/concurrent/AtomicSafeInitializer.java,3.00,3.00.00,3.00.00,3.00.00,3.00.00,3.00.00,3,5,0,0,0
org.apache.commons.lang3.concurrent.BackgroundInitializer.java,org.apache.commons.lang3.concurrent.BackgroundInitializer,src/main/java/org/apache/commons/lang3/concurrent/BackgroundInitializer.java,8.00,8.00.00,8.00.00,8.00.00,8.00.00,8.00.00,3,7,0,0,0
org.apache.commons.lang3.concurrent.BasicThreadFactory.java,org.apache.commons.lang3.concurrent.BasicThreadFactory,src/main/java/org/apache/commons/lang3/concurrent/BasicThreadFactory.java,9.00,9.00.00,9.00.00,9.00.00,9.00.00,9.00.00,3,7,0,0,0
org.apache.commons.lang3.concurrent.CallableBackgroundInitializer.java,org.apache.commons.lang3.concurrent.CallableBackgroundInitializer,src/main/java/org/apache/commons/lang3/concurrent/CallableBackgroundInitializer.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,3,0,0,0
org.apache.commons.lang3.concurrent.ConcurrentException.java,org.apache.commons.lang3.concurrent.ConcurrentException,src/main/java/org/apache/commons/lang3/concurrent/ConcurrentException.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,4,0,0,0
org.apache.commons.lang3.concurrent.ConcurrentInitializer.java,org.apache.commons.lang3.concurrent.ConcurrentInitializer,src/main/java/org/apache/commons/lang3/concurrent/ConcurrentInitializer.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,4,0,0,0
org.apache.commons.lang3.concurrent.ConcurrentRuntimeException.java,org.apache.commons.lang3.concurrent.ConcurrentRuntimeException,src/main/java/org/apache/commons/lang3/concurrent/ConcurrentRuntimeException.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,4,0,0,0
org.apache.commons.lang3.concurrent.ConcurrentUtils.java,org.apache.commons.lang3.concurrent.ConcurrentUtils,src/main/java/org/apache/commons/lang3/concurrent/ConcurrentUtils.java,20.00,20.00.00,20.00.00,20.00.00,20.00.00,20.00.00,3,11,0,0,0
org.apache.commons.lang3.concurrent.ConstantInitializer.java,org.apache.commons.lang3.concurrent.ConstantInitializer,src/main/java/org/apache/commons/lang3/concurrent/ConstantInitializer.java,4.00,4.00.00,4.00.00,4.00.00,4.00.00,4.00.00,3,8,0,0,0
org.apache.commons.lang3.concurrent.LazyInitializer.java,org.apache.commons.lang3.concurrent.LazyInitializer,src/main/java/org/apache/commons/lang3/concurrent/LazyInitializer.java,3.00,3.00.00,3.00.00,3.00.00,3.00.00,3.00.00,3,5,0,0,0
org.apache.commons.lang3.concurrent.MultiBackgroundInitializer.java,org.apache.commons.lang3.concurrent.MultiBackgroundInitializer,src/main/java/org/apache/commons/lang3/concurrent/MultiBackgroundInitializer.java,10.00,10.00.00,10.00.00,10.00.00,10.00.00,10.00.00,3,6,0,0,0
org.apache.commons.lang3.concurrent.TimedSemaphore.java,org.apache.commons.lang3.concurrent.TimedSemaphore,src/main/java/org/apache/commons/lang3/concurrent/TimedSemaphore.java,12.00,12.00.00,12.00.00,12.00.00,12.00.00,12.00.00,3,7,0,0,0
org.apache.commons.lang3.event.EventListenerSupport.java,org.apache.commons.lang3.event.EventListenerSupport,src/main/java/org/apache/commons/lang3/event/EventListenerSupport.java,4.00,4.00.00,4.00.00,4.00.00,4.00.00,4.00.00,3,20,0,0,0
org.apache.commons.lang3.event.EventUtils.java,org.apache.commons.lang3.event.EventUtils,src/main/java/org/apache/commons/lang3/event/EventUtils.java,7.00,7.00.00,7.00.00,7.00.00,7.00.00,7.00.00,3,15,0,0,0
org.apache.commons.lang3.exception.CloneFailedException.java,org.apache.commons.lang3.exception.CloneFailedException,src/main/java/org/apache/commons/lang3/exception/CloneFailedException.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,3,0,0,0
org.apache.commons.lang3.exception.ContextedException.java,org.apache.commons.lang3.exception.ContextedException,src/main/java/org/apache/commons/lang3/exception/ContextedException.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,10,0,0,0
org.apache.commons.lang3.exception.ContextedRuntimeException.java,org.apache.commons.lang3.exception.ContextedRuntimeException,src/main/java/org/apache/commons/lang3/exception/ContextedRuntimeException.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,11,0,0,0
org.apache.commons.lang3.exception.DefaultExceptionContext.java,org.apache.commons.lang3.exception.DefaultExceptionContext,src/main/java/org/apache/commons/lang3/exception/DefaultExceptionContext.java,14.00,14.00.00,14.00.00,14.00.00,14.00.00,14.00.00,3,13,0,0,0
org.apache.commons.lang3.exception.ExceptionContext.java,org.apache.commons.lang3.exception.ExceptionContext,src/main/java/org/apache/commons/lang3/exception/ExceptionContext.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,6,0,0,0
org.apache.commons.lang3.exception.ExceptionUtils.java,org.apache.commons.lang3.exception.ExceptionUtils,src/main/java/org/apache/commons/lang3/exception/ExceptionUtils.java,49.00,49.00.00,49.00.00,49.00.00,49.00.00,49.00.00,3,15,0,0,0
org.apache.commons.lang3.math.Fraction.java,org.apache.commons.lang3.math.Fraction,src/main/java/org/apache/commons/lang3/math/Fraction.java,98.00,98.00.00,98.00.00,98.00.00,98.00.00,98.00.00,3,11,0,1,0
org.apache.commons.lang3.math.IEEE754rUtils.java,org.apache.commons.lang3.math.IEEE754rUtils,src/main/java/org/apache/commons/lang3/math/IEEE754rUtils.java,21.00,21.00.00,21.00.00,21.00.00,21.00.00,21.00.00,3,4,0,0,0
org.apache.commons.lang3.math.NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,src/main/java/org/apache/commons/lang3/math/NumberUtils.java,197.00,197.00.00,197.00.00,197.00.00,197.00.00,197.00.00,3,31,0,4,3
org.apache.commons.lang3.mutable.Mutable.java,org.apache.commons.lang3.mutable.Mutable,src/main/java/org/apache/commons/lang3/mutable/Mutable.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,5,0,0,0
org.apache.commons.lang3.mutable.MutableBoolean.java,org.apache.commons.lang3.mutable.MutableBoolean,src/main/java/org/apache/commons/lang3/mutable/MutableBoolean.java,5.00,5.00.00,5.00.00,5.00.00,5.00.00,5.00.00,3,8,0,0,0
org.apache.commons.lang3.mutable.MutableByte.java,org.apache.commons.lang3.mutable.MutableByte,src/main/java/org/apache/commons/lang3/mutable/MutableByte.java,4.00,4.00.00,4.00.00,4.00.00,4.00.00,4.00.00,3,8,0,0,0
org.apache.commons.lang3.mutable.MutableDouble.java,org.apache.commons.lang3.mutable.MutableDouble,src/main/java/org/apache/commons/lang3/mutable/MutableDouble.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,11,0,0,0
org.apache.commons.lang3.mutable.MutableFloat.java,org.apache.commons.lang3.mutable.MutableFloat,src/main/java/org/apache/commons/lang3/mutable/MutableFloat.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,11,0,0,0
org.apache.commons.lang3.mutable.MutableInt.java,org.apache.commons.lang3.mutable.MutableInt,src/main/java/org/apache/commons/lang3/mutable/MutableInt.java,4.00,4.00.00,4.00.00,4.00.00,4.00.00,4.00.00,3,10,0,0,0
org.apache.commons.lang3.mutable.MutableLong.java,org.apache.commons.lang3.mutable.MutableLong,src/main/java/org/apache/commons/lang3/mutable/MutableLong.java,4.00,4.00.00,4.00.00,4.00.00,4.00.00,4.00.00,3,10,0,0,0
org.apache.commons.lang3.mutable.MutableObject.java,org.apache.commons.lang3.mutable.MutableObject,src/main/java/org/apache/commons/lang3/mutable/MutableObject.java,6.00,6.00.00,6.00.00,6.00.00,6.00.00,6.00.00,3,11,0,0,0
org.apache.commons.lang3.mutable.MutableShort.java,org.apache.commons.lang3.mutable.MutableShort,src/main/java/org/apache/commons/lang3/mutable/MutableShort.java,4.00,4.00.00,4.00.00,4.00.00,4.00.00,4.00.00,3,10,0,0,0
org.apache.commons.lang3.reflect.ConstructorUtils.java,org.apache.commons.lang3.reflect.ConstructorUtils,src/main/java/org/apache/commons/lang3/reflect/ConstructorUtils.java,18.00,18.00.00,18.00.00,18.00.00,18.00.00,18.00.00,3,20,0,0,0
org.apache.commons.lang3.reflect.FieldUtils.java,org.apache.commons.lang3.reflect.FieldUtils,src/main/java/org/apache/commons/lang3/reflect/FieldUtils.java,37.00,37.00.00,37.00.00,37.00.00,37.00.00,37.00.00,3,15,0,0,0
org.apache.commons.lang3.reflect.MemberUtils.java,org.apache.commons.lang3.reflect.MemberUtils,src/main/java/org/apache/commons/lang3/reflect/MemberUtils.java,22.00,22.00.00,22.00.00,22.00.00,22.00.00,22.00.00,3,11,0,0,0
org.apache.commons.lang3.reflect.MethodUtils.java,org.apache.commons.lang3.reflect.MethodUtils,src/main/java/org/apache/commons/lang3/reflect/MethodUtils.java,38.00,38.00.00,38.00.00,38.00.00,38.00.00,38.00.00,3,19,0,0,0
org.apache.commons.lang3.reflect.TypeUtils.java,org.apache.commons.lang3.reflect.TypeUtils,src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java,138.00,138.00.00,138.00.00,138.00.00,138.00.00,138.00.00,3,17,0,1,0
org.apache.commons.lang3.text.CompositeFormat.java,org.apache.commons.lang3.text.CompositeFormat,src/main/java/org/apache/commons/lang3/text/CompositeFormat.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,5,0,0,0
org.apache.commons.lang3.text.ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java,57.00,57.00.00,57.00.00,57.00.00,57.00.00,57.00.00,3,15,0,1,0
org.apache.commons.lang3.text.FormatFactory.java,org.apache.commons.lang3.text.FormatFactory,src/main/java/org/apache/commons/lang3/text/FormatFactory.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,4,0,0,0
org.apache.commons.lang3.text.FormattableUtils.java,org.apache.commons.lang3.text.FormattableUtils,src/main/java/org/apache/commons/lang3/text/FormattableUtils.java,7.00,7.00.00,7.00.00,7.00.00,7.00.00,7.00.00,3,8,0,0,0
org.apache.commons.lang3.text.StrBuilder.java,org.apache.commons.lang3.text.StrBuilder,src/main/java/org/apache/commons/lang3/text/StrBuilder.java,246.00,246.00.00,246.00.00,246.00.00,246.00.00,246.00.00,3,26,0,0,0
org.apache.commons.lang3.text.StrLookup.java,org.apache.commons.lang3.text.StrLookup,src/main/java/org/apache/commons/lang3/text/StrLookup.java,3.00,3.00.00,3.00.00,3.00.00,3.00.00,3.00.00,3,8,0,0,0
org.apache.commons.lang3.text.StrMatcher.java,org.apache.commons.lang3.text.StrMatcher,src/main/java/org/apache/commons/lang3/text/StrMatcher.java,13.00,13.00.00,13.00.00,13.00.00,13.00.00,13.00.00,3,9,0,0,0
org.apache.commons.lang3.text.StrSubstitutor.java,org.apache.commons.lang3.text.StrSubstitutor,src/main/java/org/apache/commons/lang3/text/StrSubstitutor.java,39.00,39.00.00,39.00.00,39.00.00,39.00.00,39.00.00,3,17,0,0,0
org.apache.commons.lang3.text.StrTokenizer.java,org.apache.commons.lang3.text.StrTokenizer,src/main/java/org/apache/commons/lang3/text/StrTokenizer.java,45.00,45.00.00,45.00.00,45.00.00,45.00.00,45.00.00,3,11,0,0,0
org.apache.commons.lang3.text.WordUtils.java,org.apache.commons.lang3.text.WordUtils,src/main/java/org/apache/commons/lang3/text/WordUtils.java,39.00,39.00.00,39.00.00,39.00.00,39.00.00,39.00.00,3,14,0,0,0
org.apache.commons.lang3.time.DateFormatUtils.java,org.apache.commons.lang3.time.DateFormatUtils,src/main/java/org/apache/commons/lang3/time/DateFormatUtils.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,8,0,0,0
org.apache.commons.lang3.time.DateParser.java,org.apache.commons.lang3.time.DateParser,src/main/java/org/apache/commons/lang3/time/DateParser.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,6,0,0,0
org.apache.commons.lang3.time.DatePrinter.java,org.apache.commons.lang3.time.DatePrinter,src/main/java/org/apache/commons/lang3/time/DatePrinter.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,3,0,0,0
org.apache.commons.lang3.time.DateUtils.java,org.apache.commons.lang3.time.DateUtils,src/main/java/org/apache/commons/lang3/time/DateUtils.java,117.00,117.00.00,117.00.00,117.00.00,117.00.00,117.00.00,3,31,0,1,0
org.apache.commons.lang3.time.DurationFormatUtils.java,org.apache.commons.lang3.time.DurationFormatUtils,src/main/java/org/apache/commons/lang3/time/DurationFormatUtils.java,78.00,78.00.00,78.00.00,78.00.00,78.00.00,78.00.00,3,11,0,0,0
org.apache.commons.lang3.time.FastDateFormat.java,org.apache.commons.lang3.time.FastDateFormat,src/main/java/org/apache/commons/lang3/time/FastDateFormat.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,17,0,3,0
org.apache.commons.lang3.time.FastDateParser.java,org.apache.commons.lang3.time.FastDateParser,src/main/java/org/apache/commons/lang3/time/FastDateParser.java,86.00,86.00.00,86.00.00,86.00.00,86.00.00,86.00.00,3,32,1,1,0
org.apache.commons.lang3.time.FastDatePrinter.java,org.apache.commons.lang3.time.FastDatePrinter,src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java,82.00,82.00.00,82.00.00,82.00.00,82.00.00,82.00.00,3,8,0,0,1
