"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC"
"L119","ConvergenceException.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/ConvergenceException.java","L118","1","0","5","0","17","63"
"L120","FunctionEvaluationException.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/FunctionEvaluationException.java","L118","1","0","5","0","19","82"
"L121","MathConfigurationException.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/MathConfigurationException.java","L118","1","0","5","0","19","63"
"L122","MathException.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/MathException.java","L118","4","0","9","0","56","148"
"L147","BisectionSolver.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/analysis/BisectionSolver.java","L146","4","0","4","0","40","107"
"L148","BrentSolver.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/analysis/BrentSolver.java","L146","16","0","4","0","105","194"
"L149","DifferentiableUnivariateRealFunction.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/analysis/DifferentiableUnivariateRealFunction.java","L146","1","0","2","0","5","34"
"L150","DividedDifferenceInterpolator.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/analysis/DividedDifferenceInterpolator.java","L146","6","0","2","0","45","122"
"L151","LaguerreSolver.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/analysis/LaguerreSolver.java","L146","26","0","8","0","165","326"
"L152","MullerSolver.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/analysis/MullerSolver.java","L146","31","0","5","0","132","278"
"L153","NevilleInterpolator.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/analysis/NevilleInterpolator.java","L146","1","0","2","0","13","54"
"L154","NewtonSolver.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/analysis/NewtonSolver.java","L146","3","0","4","0","40","115"
"L155","PolynomialFunction.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/analysis/PolynomialFunction.java","L146","7","0","7","0","56","164"
"L156","PolynomialFunctionLagrangeForm.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/analysis/PolynomialFunctionLagrangeForm.java","L146","19","0","7","0","135","291"
"L157","PolynomialFunctionNewtonForm.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/analysis/PolynomialFunctionNewtonForm.java","L146","9","0","7","0","79","215"
"L158","PolynomialSplineFunction.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/analysis/PolynomialSplineFunction.java","L146","11","0","8","0","74","224"
"L159","RiddersSolver.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/analysis/RiddersSolver.java","L146","14","0","4","0","74","159"
"L160","RombergIntegrator.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/analysis/RombergIntegrator.java","L146","6","0","3","0","45","109"
"L161","SecantSolver.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/analysis/SecantSolver.java","L146","9","0","4","0","72","157"
"L162","SimpsonIntegrator.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/analysis/SimpsonIntegrator.java","L146","6","0","3","0","47","108"
"L163","SplineInterpolator.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/analysis/SplineInterpolator.java","L146","9","0","2","0","53","116"
"L164","TrapezoidIntegrator.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/analysis/TrapezoidIntegrator.java","L146","7","0","3","0","58","139"
"L165","UnivariateRealFunction.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/analysis/UnivariateRealFunction.java","L146","1","0","2","0","5","35"
"L166","UnivariateRealIntegrator.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/analysis/UnivariateRealIntegrator.java","L146","1","0","13","0","18","155"
"L167","UnivariateRealIntegratorImpl.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/analysis/UnivariateRealIntegratorImpl.java","L146","7","0","12","0","98","255"
"L168","UnivariateRealInterpolator.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/analysis/UnivariateRealInterpolator.java","L146","1","0","2","0","6","38"
"L169","UnivariateRealSolver.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/analysis/UnivariateRealSolver.java","L146","1","0","17","0","23","205"
"L170","UnivariateRealSolverFactory.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/analysis/UnivariateRealSolverFactory.java","L146","2","0","7","0","28","115"
"L171","UnivariateRealSolverFactoryImpl.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/analysis/UnivariateRealSolverFactoryImpl.java","L146","1","0","7","0","21","89"
"L172","UnivariateRealSolverImpl.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/analysis/UnivariateRealSolverImpl.java","L146","11","0","15","0","128","341"
"L173","UnivariateRealSolverUtils.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/analysis/UnivariateRealSolverUtils.java","L146","13","0","6","0","78","239"
"L2021","BigMatrix.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/linear/BigMatrix.java","L2020","1","0","34","0","39","354"
"L2022","BigMatrixImpl.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/linear/BigMatrixImpl.java","L2020","134","0","51","0","663","1319"
"L2023","InvalidMatrixException.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/linear/InvalidMatrixException.java","L2020","1","0","3","0","10","46"
"L2024","MatrixIndexException.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/linear/MatrixIndexException.java","L2020","1","0","3","0","10","45"
"L2025","MatrixUtils.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/linear/MatrixUtils.java","L2020","11","0","16","0","95","267"
"L2026","QRDecomposition.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/linear/QRDecomposition.java","L2020","1","0","3","0","5","38"
"L2027","QRDecompositionImpl.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/linear/QRDecompositionImpl.java","L2020","16","0","4","0","71","186"
"L2028","RealMatrix.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/linear/RealMatrix.java","L2020","1","0","29","0","33","291"
"L2029","RealMatrixImpl.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/linear/RealMatrixImpl.java","L2020","113","0","39","0","536","1036"
"L3497","Frequency.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/stat/Frequency.java","L3496","20","0","28","0","180","456"
"L3498","StatUtils.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/stat/StatUtils.java","L3496","7","0","26","0","136","618"
"L6984","ContinuedFraction.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/util/ContinuedFraction.java","L6983","8","0","5","0","65","178"
"L6985","DefaultTransformer.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/util/DefaultTransformer.java","L6983","4","0","2","0","19","59"
"L6986","DoubleArray.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/util/DoubleArray.java","L6983","1","0","8","0","10","104"
"L6987","MathUtils.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/util/MathUtils.java","L6983","77","0","32","0","287","741"
"L6988","NumberTransformer.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/util/NumberTransformer.java","L6983","1","0","2","0","5","35"
"L6989","ResizableDoubleArray.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/util/ResizableDoubleArray.java","L6983","23","0","24","0","230","689"
"L6990","TransformerMap.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/util/TransformerMap.java","L6983","4","0","11","0","52","151"
"L7675","Complex.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/complex/Complex.java","L7674","30","0","15","0","141","398"
"L7676","ComplexFormat.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/complex/ComplexFormat.java","L7674","28","0","22","0","239","541"
"L7677","ComplexUtils.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/complex/ComplexUtils.java","L7674","17","0","16","0","128","563"
"L8255","AbstractContinuousDistribution.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/AbstractContinuousDistribution.java","L8254","7","0","2","0","54","144"
"L8256","AbstractDistribution.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/AbstractDistribution.java","L8254","2","0","2","0","18","66"
"L8257","AbstractIntegerDistribution.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/AbstractIntegerDistribution.java","L8254","10","0","6","0","63","193"
"L8258","BinomialDistribution.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/BinomialDistribution.java","L8254","1","0","5","0","7","58"
"L8259","BinomialDistributionImpl.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/BinomialDistributionImpl.java","L8254","10","0","9","0","78","189"
"L8260","CauchyDistribution.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/CauchyDistribution.java","L8254","1","0","5","0","7","61"
"L8261","CauchyDistributionImpl.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/CauchyDistributionImpl.java","L8254","10","0","9","0","78","196"
"L8262","ChiSquaredDistribution.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/ChiSquaredDistribution.java","L8254","1","0","3","0","5","46"
"L8263","ChiSquaredDistributionImpl.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/ChiSquaredDistributionImpl.java","L8254","5","0","6","0","60","178"
"L8264","ContinuousDistribution.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/ContinuousDistribution.java","L8254","1","0","2","0","5","36"
"L8265","DiscreteDistribution.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/DiscreteDistribution.java","L8254","1","0","2","0","4","35"
"L8266","Distribution.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/Distribution.java","L8254","1","0","3","0","6","55"
"L8267","DistributionFactory.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/DistributionFactory.java","L8254","2","0","15","0","50","212"
"L8268","DistributionFactoryImpl.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/DistributionFactoryImpl.java","L8254","1","0","13","0","48","170"
"L8269","ExponentialDistribution.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/ExponentialDistribution.java","L8254","1","0","3","0","5","46"
"L8270","ExponentialDistributionImpl.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/ExponentialDistributionImpl.java","L8254","8","0","6","0","59","169"
"L8271","FDistribution.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/FDistribution.java","L8254","1","0","5","0","7","59"
"L8272","FDistributionImpl.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/FDistributionImpl.java","L8254","6","0","8","0","70","191"
"L8273","GammaDistribution.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/GammaDistribution.java","L8254","1","0","5","0","7","59"
"L8274","GammaDistributionImpl.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/GammaDistributionImpl.java","L8254","8","0","8","0","73","210"
"L8275","HypergeometricDistribution.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/HypergeometricDistribution.java","L8254","1","0","7","0","9","72"
"L8276","HypergeometricDistributionImpl.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/HypergeometricDistributionImpl.java","L8254","13","0","11","0","134","306"
"L8277","IntegerDistribution.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/IntegerDistribution.java","L8254","1","0","5","0","8","84"
"L8278","NormalDistribution.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/NormalDistribution.java","L8254","1","0","5","0","7","56"
"L8279","NormalDistributionImpl.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/NormalDistributionImpl.java","L8254","8","0","9","0","77","198"
"L8280","PascalDistribution.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/PascalDistribution.java","L8254","1","0","5","0","7","62"
"L8281","PascalDistributionImpl.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/PascalDistributionImpl.java","L8254","8","0","9","0","75","192"
"L8282","PoissonDistribution.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/PoissonDistribution.java","L8254","1","0","4","0","7","60"
"L8283","PoissonDistributionImpl.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/PoissonDistributionImpl.java","L8254","6","0","7","0","53","156"
"L8284","TDistribution.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/TDistribution.java","L8254","1","0","3","0","5","47"
"L8285","TDistributionImpl.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/TDistributionImpl.java","L8254","6","0","6","0","60","157"
"L8286","WeibullDistribution.java","/share/ProjectData/Math/106/src/java/org/apache/commons/math/distribution/WeibullDistribution.java","L8254","1","0","5","0","7","65"
