"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC"
"L120","Field.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/Field.java","L119","1","0","4","0","6","60"
"L121","FieldElement.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/FieldElement.java","L119","1","0","9","0","11","80"
"L122","package-info.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/package-info.java","L119","1","0","0","0","1","21"
"L136","BivariateFunction.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/analysis/BivariateFunction.java","L135","1","0","2","0","4","37"
"L137","DifferentiableMultivariateFunction.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/analysis/DifferentiableMultivariateFunction.java","L135","1","0","3","0","5","52"
"L138","DifferentiableMultivariateVectorFunction.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/analysis/DifferentiableMultivariateVectorFunction.java","L135","1","0","2","0","5","37"
"L139","DifferentiableUnivariateFunction.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/analysis/DifferentiableUnivariateFunction.java","L135","1","0","2","0","5","35"
"L140","DifferentiableUnivariateMatrixFunction.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/analysis/DifferentiableUnivariateMatrixFunction.java","L135","1","0","2","0","5","36"
"L141","DifferentiableUnivariateVectorFunction.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/analysis/DifferentiableUnivariateVectorFunction.java","L135","1","0","2","0","5","36"
"L142","FunctionUtils.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/analysis/FunctionUtils.java","L135","16","0","13","0","174","337"
"L143","MultivariateFunction.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/analysis/MultivariateFunction.java","L135","1","0","2","0","4","44"
"L144","MultivariateMatrixFunction.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/analysis/MultivariateMatrixFunction.java","L135","1","0","2","0","5","37"
"L145","MultivariateVectorFunction.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/analysis/MultivariateVectorFunction.java","L135","1","0","2","0","5","37"
"L146","package-info.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/analysis/package-info.java","L135","1","0","0","0","1","34"
"L147","ParametricUnivariateFunction.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/analysis/ParametricUnivariateFunction.java","L135","1","0","3","0","5","46"
"L148","TrivariateFunction.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/analysis/TrivariateFunction.java","L135","1","0","2","0","4","37"
"L149","UnivariateFunction.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/analysis/UnivariateFunction.java","L135","1","0","2","0","4","83"
"L150","UnivariateMatrixFunction.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/analysis/UnivariateMatrixFunction.java","L135","1","0","2","0","4","35"
"L151","UnivariateVectorFunction.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/analysis/UnivariateVectorFunction.java","L135","1","0","2","0","4","35"
"L5111","Complex.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/complex/Complex.java","L5110","83","0","43","0","403","1234"
"L5112","ComplexField.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/complex/ComplexField.java","L5110","1","0","5","0","27","85"
"L5113","ComplexFormat.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/complex/ComplexFormat.java","L5110","19","0","20","0","177","398"
"L5114","ComplexUtils.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/complex/ComplexUtils.java","L5110","2","0","2","0","16","73"
"L5115","package-info.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/complex/package-info.java","L5110","1","0","0","0","1","24"
"L5116","RootsOfUnity.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/complex/RootsOfUnity.java","L5110","12","0","7","0","93","220"
"L5908","BracketingNthOrderBrentSolverDFP.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/dfp/BracketingNthOrderBrentSolverDFP.java","L5907","37","0","10","0","205","439"
"L5909","Dfp.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/dfp/Dfp.java","L5907","362","0","53","0","1518","2495"
"L5910","DfpDec.java","/share/ProjectData/Math/32/src/main/java/org/apache/commons/math3/dfp/DfpDec.java","L5907","53","0","11","0","226","370"
