"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC"
"L119","AgeCalculator.java","/share/ProjectData/Time/11/src/example/org/joda/example/time/AgeCalculator.java","L118","19","0","1","2","283","361"
"L120","DateTimeBrowser.java","/share/ProjectData/Time/11/src/example/org/joda/example/time/DateTimeBrowser.java","L118","33","0","2","0","662","1163"
"L121","DateTimePerformance.java","/share/ProjectData/Time/11/src/example/org/joda/example/time/DateTimePerformance.java","L118","152","0","3","0","718","901"
"L122","Examples.java","/share/ProjectData/Time/11/src/example/org/joda/example/time/Examples.java","L118","2","0","1","1","87","116"
"L123","TimeZoneTable.java","/share/ProjectData/Time/11/src/example/org/joda/example/time/TimeZoneTable.java","L118","17","0","1","1","125","180"
"L1531","Chronology.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/Chronology.java","L1530","1","0","50","0","56","505"
"L1532","DateMidnight.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/DateMidnight.java","L1530","26","0","83","0","370","1474"
"L1533","DateTime.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/DateTime.java","L1530","41","0","122","0","620","2323"
"L1534","DateTimeComparator.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/DateTimeComparator.java","L1530","23","0","12","0","101","258"
"L1535","DateTimeConstants.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/DateTimeConstants.java","L1530","1","0","1","0","45","173"
"L1536","DateTimeField.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/DateTimeField.java","L1530","1","0","51","0","54","674"
"L1537","DateTimeFieldType.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/DateTimeFieldType.java","L1530","49","0","30","0","299","596"
"L1538","DateTimeUtils.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/DateTimeUtils.java","L1530","23","0","24","0","206","568"
"L1539","DateTimeZone.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/DateTimeZone.java","L1530","94","0","37","0","577","1300"
"L1540","Days.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/Days.java","L1530","21","0","25","0","160","492"
"L1541","Duration.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/Duration.java","L1530","13","0","27","0","126","474"
"L1542","DurationField.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/DurationField.java","L1530","3","0","21","0","33","321"
"L1543","DurationFieldType.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/DurationFieldType.java","L1530","27","0","17","0","164","353"
"L1544","Hours.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/Hours.java","L1530","22","0","25","0","163","491"
"L1545","IllegalFieldValueException.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/IllegalFieldValueException.java","L1530","9","0","17","1","167","330"
"L1546","IllegalInstantException.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/IllegalInstantException.java","L1530","5","0","4","0","25","90"
"L1547","Instant.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/Instant.java","L1530","6","0","21","0","89","365"
"L1548","Interval.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/Interval.java","L1530","14","0","25","0","143","486"
"L1549","JodaTimePermission.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/JodaTimePermission.java","L1530","1","0","2","0","8","61"
"L1550","LocalDate.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/LocalDate.java","L1530","65","0","108","0","654","2113"
"L1551","LocalDateTime.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/LocalDateTime.java","L1530","62","0","129","0","727","2338"
"L1552","LocalTime.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/LocalTime.java","L1530","53","0","83","0","523","1624"
"L1553","Minutes.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/Minutes.java","L1530","17","0","25","0","148","472"
"L1554","MonthDay.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/MonthDay.java","L1530","17","0","50","0","278","975"
"L1555","Months.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/Months.java","L1530","26","0","19","0","155","398"
"L1556","MutableDateTime.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/MutableDateTime.java","L1530","26","0","100","0","483","1468"
"L1557","MutableInterval.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/MutableInterval.java","L1530","7","0","28","0","122","415"
"L1558","MutablePeriod.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/MutablePeriod.java","L1530","6","0","73","0","265","1014"
"L1559","Partial.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/Partial.java","L1530","55","0","42","0","410","998"
"L1560","Period.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/Period.java","L1530","32","0","85","0","471","1607"
"L1561","PeriodType.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/PeriodType.java","L1530","52","0","35","0","472","859"
"L1562","ReadableDateTime.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/ReadableDateTime.java","L1530","1","0","23","0","26","214"
"L1563","ReadableDuration.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/ReadableDuration.java","L1530","1","0","10","0","12","153"
"L1564","ReadableInstant.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/ReadableInstant.java","L1530","1","0","13","0","15","182"
"L1565","ReadableInterval.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/ReadableInterval.java","L1530","1","0","22","0","24","322"
"L1566","ReadablePartial.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/ReadablePartial.java","L1530","1","0","12","0","14","188"
"L1567","ReadablePeriod.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/ReadablePeriod.java","L1530","1","0","12","0","14","168"
"L1568","ReadWritableDateTime.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/ReadWritableDateTime.java","L1530","1","0","27","0","31","268"
"L1569","ReadWritableInstant.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/ReadWritableInstant.java","L1530","1","0","13","0","15","160"
"L1570","ReadWritableInterval.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/ReadWritableInterval.java","L1530","1","0","13","0","15","136"
"L1571","ReadWritablePeriod.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/ReadWritablePeriod.java","L1530","1","0","27","0","31","281"
"L1572","Seconds.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/Seconds.java","L1530","17","0","25","0","148","472"
"L1573","TimeOfDay.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/TimeOfDay.java","L1530","14","0","64","0","320","1229"
"L1574","Weeks.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/Weeks.java","L1530","17","0","25","0","148","478"
"L1575","YearMonth.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/YearMonth.java","L1530","17","0","52","0","279","992"
"L1576","YearMonthDay.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/YearMonthDay.java","L1530","14","0","60","0","302","1122"
"L1577","Years.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/Years.java","L1530","17","0","19","0","128","362"
"L1664","AbstractDateTime.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/base/AbstractDateTime.java","L1663","5","0","24","0","102","329"
"L1665","AbstractDuration.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/base/AbstractDuration.java","L1663","12","0","10","0","79","207"
"L1666","AbstractInstant.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/base/AbstractInstant.java","L1663","11","0","29","0","148","443"
"L1667","AbstractInterval.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/base/AbstractInterval.java","L1663","19","0","25","0","158","495"
"L1668","AbstractPartial.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/base/AbstractPartial.java","L1663","28","0","17","0","160","416"
"L1669","AbstractPeriod.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/base/AbstractPeriod.java","L1663","12","0","14","0","88","247"
"L1670","BaseDateTime.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/base/BaseDateTime.java","L1663","1","0","14","0","105","333"
"L1671","BaseDuration.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/base/BaseDuration.java","L1663","2","0","11","0","74","273"
"L1672","BaseInterval.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/base/BaseInterval.java","L1663","8","0","4","0","115","255"
"L1673","BaseLocal.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/base/BaseLocal.java","L1663","1","0","1","0","9","63"
"L1674","BasePartial.java","/share/ProjectData/Time/11/src/main/java/org/joda/time/base/BasePartial.java","L1663","3","0","6","0","96","313"
