"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC"
"L122","XYSmoothLineAndShapeRenderer.java","/share/ProjectData/Chart/4/experimental/org/jfree/experimental/chart/renderer/xy/XYSmoothLineAndShapeRenderer.java","L121","20","0","3","0","151","304"
"L1791","SWTGraphics2D.java","/share/ProjectData/Chart/4/swt/org/jfree/experimental/swt/SWTGraphics2D.java","L1790","39","0","73","0","567","1403"
"L1792","SWTPaintCanvas.java","/share/ProjectData/Chart/4/swt/org/jfree/experimental/swt/SWTPaintCanvas.java","L1790","2","0","8","0","45","136"
"L1793","SWTUtils.java","/share/ProjectData/Chart/4/swt/org/jfree/experimental/swt/SWTUtils.java","L1790","29","0","15","0","242","462"
"L275","ChartComposite.java","/share/ProjectData/Chart/4/swt/org/jfree/experimental/chart/swt/ChartComposite.java","L274","146","0","61","0","1095","1917"
"L949","SWTBarChartDemo1.java","/share/ProjectData/Chart/4/swt/org/jfree/experimental/chart/swt/demo/SWTBarChartDemo1.java","L948","3","0","2","0","85","182"
"L950","SWTMultipleAxisDemo1.java","/share/ProjectData/Chart/4/swt/org/jfree/experimental/chart/swt/demo/SWTMultipleAxisDemo1.java","L948","4","0","3","0","126","224"
"L951","SWTPieChartDemo1.java","/share/ProjectData/Chart/4/swt/org/jfree/experimental/chart/swt/demo/SWTPieChartDemo1.java","L948","6","0","2","0","78","152"
"L952","SWTTimeSeriesDemo.java","/share/ProjectData/Chart/4/swt/org/jfree/experimental/chart/swt/demo/SWTTimeSeriesDemo.java","L948","4","0","2","0","119","207"
"L1287","SWTAxisEditor.java","/share/ProjectData/Chart/4/swt/org/jfree/experimental/chart/swt/editor/SWTAxisEditor.java","L1286","9","0","0","0","219","380"
"L1288","SWTChartEditor.java","/share/ProjectData/Chart/4/swt/org/jfree/experimental/chart/swt/editor/SWTChartEditor.java","L1286","3","0","4","0","88","171"
"L1289","SWTNumberAxisEditor.java","/share/ProjectData/Chart/4/swt/org/jfree/experimental/chart/swt/editor/SWTNumberAxisEditor.java","L1286","11","0","0","0","128","246"
"L1290","SWTOtherEditor.java","/share/ProjectData/Chart/4/swt/org/jfree/experimental/chart/swt/editor/SWTOtherEditor.java","L1286","2","0","0","0","73","147"
"L1291","SWTPlotAppearanceEditor.java","/share/ProjectData/Chart/4/swt/org/jfree/experimental/chart/swt/editor/SWTPlotAppearanceEditor.java","L1286","10","0","0","0","187","279"
"L1292","SWTPlotEditor.java","/share/ProjectData/Chart/4/swt/org/jfree/experimental/chart/swt/editor/SWTPlotEditor.java","L1286","16","0","0","0","115","218"
"L1293","SWTStrokeCanvas.java","/share/ProjectData/Chart/4/swt/org/jfree/experimental/chart/swt/editor/SWTStrokeCanvas.java","L1286","3","0","0","0","51","125"
"L1294","SWTTitleEditor.java","/share/ProjectData/Chart/4/swt/org/jfree/experimental/chart/swt/editor/SWTTitleEditor.java","L1286","7","0","0","0","162","279"
"L2557","ChartColor.java","/share/ProjectData/Chart/4/source/org/jfree/chart/ChartColor.java","L2556","1","0","3","0","70","190"
"L2558","ChartFactory.java","/share/ProjectData/Chart/4/source/org/jfree/chart/ChartFactory.java","L2556","123","0","41","0","1216","2264"
"L2559","ChartFrame.java","/share/ProjectData/Chart/4/source/org/jfree/chart/ChartFrame.java","L2556","2","0","4","0","24","97"
"L2560","ChartMouseEvent.java","/share/ProjectData/Chart/4/source/org/jfree/chart/ChartMouseEvent.java","L2556","1","0","5","0","27","119"
"L2561","ChartMouseListener.java","/share/ProjectData/Chart/4/source/org/jfree/chart/ChartMouseListener.java","L2556","1","0","3","0","6","74"
"L2562","ChartPanel.java","/share/ProjectData/Chart/4/source/org/jfree/chart/ChartPanel.java","L2556","161","0","115","0","1418","3097"
"L2563","ChartRenderingInfo.java","/share/ProjectData/Chart/4/source/org/jfree/chart/ChartRenderingInfo.java","L2556","9","0","13","0","94","297"
"L2564","ChartTheme.java","/share/ProjectData/Chart/4/source/org/jfree/chart/ChartTheme.java","L2556","1","0","2","0","5","64"
"L2565","ChartTransferable.java","/share/ProjectData/Chart/4/source/org/jfree/chart/ChartTransferable.java","L2556","8","0","7","0","102","276"
"L2566","ChartUtilities.java","/share/ProjectData/Chart/4/source/org/jfree/chart/ChartUtilities.java","L2556","19","0","28","0","265","764"
"L2567","Drawable.java","/share/ProjectData/Chart/4/source/org/jfree/chart/Drawable.java","L2556","1","0","2","0","6","62"
"L2568","Effect3D.java","/share/ProjectData/Chart/4/source/org/jfree/chart/Effect3D.java","L2556","1","0","3","0","5","64"
"L2569","JFreeChart.java","/share/ProjectData/Chart/4/source/org/jfree/chart/JFreeChart.java","L2556","98","0","65","0","893","1894"
"L2570","LegendItem.java","/share/ProjectData/Chart/4/source/org/jfree/chart/LegendItem.java","L2556","44","0","54","0","476","1183"
"L2571","LegendItemCollection.java","/share/ProjectData/Chart/4/source/org/jfree/chart/LegendItemCollection.java","L2556","4","0","9","0","45","155"
"L2572","LegendItemSource.java","/share/ProjectData/Chart/4/source/org/jfree/chart/LegendItemSource.java","L2556","1","0","2","0","4","58"
"L2573","LegendRenderingOrder.java","/share/ProjectData/Chart/4/source/org/jfree/chart/LegendRenderingOrder.java","L2556","6","0","3","0","39","123"
"L2574","MouseWheelHandler.java","/share/ProjectData/Chart/4/source/org/jfree/chart/MouseWheelHandler.java","L2556","8","0","0","0","63","163"
"L2575","PolarChartPanel.java","/share/ProjectData/Chart/4/source/org/jfree/chart/PolarChartPanel.java","L2556","13","0","5","0","108","255"
"L2576","RenderingSource.java","/share/ProjectData/Chart/4/source/org/jfree/chart/RenderingSource.java","L2556","1","0","2","0","6","67"
"L2577","StandardChartTheme.java","/share/ProjectData/Chart/4/source/org/jfree/chart/StandardChartTheme.java","L2556","145","0","71","0","1010","1883"
"L46674","ComparableObjectItem.java","/share/ProjectData/Chart/4/source/org/jfree/data/ComparableObjectItem.java","L46673","8","0","6","0","61","192"
"L46675","ComparableObjectSeries.java","/share/ProjectData/Chart/4/source/org/jfree/data/ComparableObjectSeries.java","L46673","32","0","13","0","200","452"
"L46676","DataUtilities.java","/share/ProjectData/Chart/4/source/org/jfree/data/DataUtilities.java","L46673","32","0","10","0","143","297"
"L46677","DefaultKeyedValue.java","/share/ProjectData/Chart/4/source/org/jfree/data/DefaultKeyedValue.java","L46673","9","0","9","0","55","178"
"L46678","DefaultKeyedValues.java","/share/ProjectData/Chart/4/source/org/jfree/data/DefaultKeyedValues.java","L46673","26","0","22","0","199","469"
"L46679","DefaultKeyedValues2D.java","/share/ProjectData/Chart/4/source/org/jfree/data/DefaultKeyedValues2D.java","L46673","41","0","24","0","259","583"
"L46680","DomainInfo.java","/share/ProjectData/Chart/4/source/org/jfree/data/DomainInfo.java","L46673","1","0","4","0","6","88"
"L46681","DomainOrder.java","/share/ProjectData/Chart/4/source/org/jfree/data/DomainOrder.java","L46673","7","0","4","0","46","139"
"L46682","KeyedObject.java","/share/ProjectData/Chart/4/source/org/jfree/data/KeyedObject.java","L46673","6","0","7","0","46","151"
"L46683","KeyedObjects.java","/share/ProjectData/Chart/4/source/org/jfree/data/KeyedObjects.java","L46673","25","0","17","0","156","357"
"L46684","KeyedObjects2D.java","/share/ProjectData/Chart/4/source/org/jfree/data/KeyedObjects2D.java","L46673","42","0","23","0","257","523"
"L46685","KeyedValue.java","/share/ProjectData/Chart/4/source/org/jfree/data/KeyedValue.java","L46673","1","0","2","0","4","60"
"L46686","KeyedValueComparator.java","/share/ProjectData/Chart/4/source/org/jfree/data/KeyedValueComparator.java","L46673","16","0","5","0","84","175"
"L46687","KeyedValueComparatorType.java","/share/ProjectData/Chart/4/source/org/jfree/data/KeyedValueComparatorType.java","L46673","4","0","4","0","30","113"
"L46688","KeyedValues.java","/share/ProjectData/Chart/4/source/org/jfree/data/KeyedValues.java","L46673","1","0","5","0","8","107"
"L46689","KeyedValues2D.java","/share/ProjectData/Chart/4/source/org/jfree/data/KeyedValues2D.java","L46673","1","0","8","0","11","119"
"L46690","KeyToGroupMap.java","/share/ProjectData/Chart/4/source/org/jfree/data/KeyToGroupMap.java","L46673","29","0","11","0","170","326"
"L46691","Range.java","/share/ProjectData/Chart/4/source/org/jfree/data/Range.java","L46673","24","0","19","0","163","411"
"L46692","RangeInfo.java","/share/ProjectData/Chart/4/source/org/jfree/data/RangeInfo.java","L46673","1","0","4","0","6","88"
"L46693","RangeType.java","/share/ProjectData/Chart/4/source/org/jfree/data/RangeType.java","L46673","7","0","4","0","46","140"
"L46694","UnknownKeyException.java","/share/ProjectData/Chart/4/source/org/jfree/data/UnknownKeyException.java","L46673","1","0","2","0","6","58"
"L46695","Value.java","/share/ProjectData/Chart/4/source/org/jfree/data/Value.java","L46673","1","0","2","0","4","57"
"L46696","Values.java","/share/ProjectData/Chart/4/source/org/jfree/data/Values.java","L46673","1","0","3","0","5","72"
"L46697","Values2D.java","/share/ProjectData/Chart/4/source/org/jfree/data/Values2D.java","L46673","1","0","4","0","6","76"
