"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC"
"L120","XYTitleAnnotation.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/annotations/XYTitleAnnotation.java","L119","24","0","16","0","198","382"
"L458","DialDemo1.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/demo/DialDemo1.java","L457","1","0","4","0","99","151"
"L459","DialDemo2.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/demo/DialDemo2.java","L457","1","0","4","0","123","180"
"L460","DialDemo3.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/demo/DialDemo3.java","L457","1","0","4","0","76","123"
"L461","DialDemo4.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/demo/DialDemo4.java","L457","1","0","4","0","77","125"
"L462","DialDemo5.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/demo/DialDemo5.java","L457","1","0","4","0","104","159"
"L463","LogAxisDemo1.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/demo/LogAxisDemo1.java","L457","1","0","4","0","57","103"
"L464","XYTitleAnnotationDemo1.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/demo/XYTitleAnnotationDemo1.java","L457","2","0","4","0","128","231"
"L2650","XYCoordinateType.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/util/XYCoordinateType.java","L2649","7","0","3","0","43","135"
"L123","XYTitleAnnotationTests.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/annotations/junit/XYTitleAnnotationTests.java","L122","3","0","7","0","81","164"
"L1021","AbstractDialLayer.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/plot/dial/AbstractDialLayer.java","L1020","3","0","6","0","46","160"
"L1022","DialBackground.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/plot/dial/DialBackground.java","L1020","9","0","12","0","98","266"
"L1023","DialCap.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/plot/dial/DialCap.java","L1020","10","0","15","0","127","335"
"L1024","DialFrame.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/plot/dial/DialFrame.java","L1020","1","0","2","0","7","71"
"L1025","DialLayer.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/plot/dial/DialLayer.java","L1020","1","0","7","0","14","119"
"L1026","DialLayerChangeEvent.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/plot/dial/DialLayerChangeEvent.java","L1020","1","0","3","0","12","76"
"L1027","DialLayerChangeListener.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/plot/dial/DialLayerChangeListener.java","L1020","1","0","2","0","5","63"
"L1028","DialPlot.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/plot/dial/DialPlot.java","L1020","30","0","30","0","278","641"
"L1029","DialPointer.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/plot/dial/DialPointer.java","L1020","1","0","23","0","148","363"
"L1030","DialScale.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/plot/dial/DialScale.java","L1020","1","0","3","0","5","70"
"L1031","DialTextAnnotation.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/plot/dial/DialTextAnnotation.java","L1020","13","0","17","0","148","367"
"L1032","DialValueIndicator.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/plot/dial/DialValueIndicator.java","L1020","26","0","35","0","292","631"
"L1033","SimpleDialFrame.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/plot/dial/SimpleDialFrame.java","L1020","10","0","16","0","143","347"
"L1034","StandardDialFrame.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/plot/dial/StandardDialFrame.java","L1020","13","0","23","0","220","500"
"L1035","StandardDialRange.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/plot/dial/StandardDialRange.java","L1020","11","0","20","0","156","403"
"L1036","StandardDialScale.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/plot/dial/StandardDialScale.java","L1020","27","0","36","1","302","733"
"L2553","XYSmoothLineAndShapeRenderer.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/renderer/xy/XYSmoothLineAndShapeRenderer.java","L2552","20","0","3","0","149","266"
"L1907","DialBackgroundTests.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/plot/dial/junit/DialBackgroundTests.java","L1906","5","0","7","0","114","209"
"L1908","DialCapTests.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/plot/dial/junit/DialCapTests.java","L1906","5","0","7","0","122","221"
"L1909","DialPackageTests.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/plot/dial/junit/DialPackageTests.java","L1906","1","0","4","0","27","97"
"L1910","DialPlotTests.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/plot/dial/junit/DialPlotTests.java","L1906","3","0","7","0","107","201"
"L1911","DialPointerTests.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/plot/dial/junit/DialPointerTests.java","L1906","3","0","7","0","67","156"
"L1912","DialTextAnnotationTests.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/plot/dial/junit/DialTextAnnotationTests.java","L1906","4","0","7","0","83","178"
"L1913","DialValueIndicatorTests.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/plot/dial/junit/DialValueIndicatorTests.java","L1906","3","0","7","0","128","243"
"L1914","SimpleDialFrameTests.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/plot/dial/junit/SimpleDialFrameTests.java","L1906","3","0","7","0","86","176"
"L1915","StandardDialFrameTests.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/plot/dial/junit/StandardDialFrameTests.java","L1906","3","0","7","0","98","153"
"L1916","StandardDialRangeTests.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/plot/dial/junit/StandardDialRangeTests.java","L1906","3","0","7","0","83","174"
"L1917","StandardDialScaleTests.java","/share/ProjectData/Chart/24/experimental/org/jfree/experimental/chart/plot/dial/junit/StandardDialScaleTests.java","L1906","5","0","7","0","162","279"
"L3993","SWTGraphics2D.java","/share/ProjectData/Chart/24/swt/org/jfree/experimental/swt/SWTGraphics2D.java","L3992","30","0","73","0","513","1052"
"L3994","SWTPaintCanvas.java","/share/ProjectData/Chart/24/swt/org/jfree/experimental/swt/SWTPaintCanvas.java","L3992","2","0","8","0","46","135"
"L3995","SWTUtils.java","/share/ProjectData/Chart/24/swt/org/jfree/experimental/swt/SWTUtils.java","L3992","26","0","13","0","194","391"
"L2682","ChartComposite.java","/share/ProjectData/Chart/24/swt/org/jfree/experimental/chart/swt/ChartComposite.java","L2681","140","0","54","1","1034","1780"
"L3275","SWTBarChartDemo1.java","/share/ProjectData/Chart/24/swt/org/jfree/experimental/chart/swt/demo/SWTBarChartDemo1.java","L3274","3","0","2","0","90","186"
"L3276","SWTMultipleAxisDemo1.java","/share/ProjectData/Chart/24/swt/org/jfree/experimental/chart/swt/demo/SWTMultipleAxisDemo1.java","L3274","4","0","3","0","126","224"
"L3277","SWTPieChartDemo1.java","/share/ProjectData/Chart/24/swt/org/jfree/experimental/chart/swt/demo/SWTPieChartDemo1.java","L3274","6","0","2","0","78","152"
"L3278","SWTTimeSeriesDemo.java","/share/ProjectData/Chart/24/swt/org/jfree/experimental/chart/swt/demo/SWTTimeSeriesDemo.java","L3274","4","0","2","0","118","203"
"L3500","SWTAxisEditor.java","/share/ProjectData/Chart/24/swt/org/jfree/experimental/chart/swt/editor/SWTAxisEditor.java","L3499","9","0","0","0","206","367"
"L3501","SWTChartEditor.java","/share/ProjectData/Chart/24/swt/org/jfree/experimental/chart/swt/editor/SWTChartEditor.java","L3499","3","0","4","0","85","168"
"L3502","SWTNumberAxisEditor.java","/share/ProjectData/Chart/24/swt/org/jfree/experimental/chart/swt/editor/SWTNumberAxisEditor.java","L3499","11","0","0","0","128","246"
"L3503","SWTOtherEditor.java","/share/ProjectData/Chart/24/swt/org/jfree/experimental/chart/swt/editor/SWTOtherEditor.java","L3499","2","0","0","0","70","144"
"L3504","SWTPlotAppearanceEditor.java","/share/ProjectData/Chart/24/swt/org/jfree/experimental/chart/swt/editor/SWTPlotAppearanceEditor.java","L3499","10","0","0","0","178","270"
"L3505","SWTPlotEditor.java","/share/ProjectData/Chart/24/swt/org/jfree/experimental/chart/swt/editor/SWTPlotEditor.java","L3499","16","0","0","0","113","216"
"L3506","SWTStrokeCanvas.java","/share/ProjectData/Chart/24/swt/org/jfree/experimental/chart/swt/editor/SWTStrokeCanvas.java","L3499","3","0","0","0","51","125"
"L3507","SWTTitleEditor.java","/share/ProjectData/Chart/24/swt/org/jfree/experimental/chart/swt/editor/SWTTitleEditor.java","L3499","7","0","0","0","149","264"
