ID,Name,LongName,McCC,CLOC,PDA,PUA,LLOC,LOC,commiters,commits,is_buggy,before_bugs,after_bugs
com.google.javascript.jscomp.FunctionInfo.java,com.google.javascript.jscomp.FunctionInfo,gen/com/google/javascript/jscomp/FunctionInfo.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,8,0,0,0
com.google.javascript.jscomp.FunctionInformationMap.java,com.google.javascript.jscomp.FunctionInformationMap,gen/com/google/javascript/jscomp/FunctionInformationMap.java,117.00,117.00.00,117.00.00,117.00.00,117.00.00,117.00.00,3,19,0,0,0
com.google.javascript.jscomp.Instrumentation.java,com.google.javascript.jscomp.Instrumentation,gen/com/google/javascript/jscomp/Instrumentation.java,54.00,54.00.00,54.00.00,54.00.00,54.00.00,54.00.00,3,18,0,0,0
com.google.javascript.jscomp.InstrumentationTemplate.java,com.google.javascript.jscomp.InstrumentationTemplate,gen/com/google/javascript/jscomp/InstrumentationTemplate.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,8,0,0,0
com.google.javascript.jscomp.AbstractCommandLineRunner.java,com.google.javascript.jscomp.AbstractCommandLineRunner,src/com/google/javascript/jscomp/AbstractCommandLineRunner.java,140.00,140.00.00,140.00.00,140.00.00,140.00.00,140.00.00,3,96,0,0,0
com.google.javascript.jscomp.AbstractCompiler.java,com.google.javascript.jscomp.AbstractCompiler,src/com/google/javascript/jscomp/AbstractCompiler.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,44,0,0,0
com.google.javascript.jscomp.AbstractMessageFormatter.java,com.google.javascript.jscomp.AbstractMessageFormatter,src/com/google/javascript/jscomp/AbstractMessageFormatter.java,4.00,4.00.00,4.00.00,4.00.00,4.00.00,4.00.00,3,10,0,0,0
com.google.javascript.jscomp.AbstractPeepholeOptimization.java,com.google.javascript.jscomp.AbstractPeepholeOptimization,src/com/google/javascript/jscomp/AbstractPeepholeOptimization.java,7.00,7.00.00,7.00.00,7.00.00,7.00.00,7.00.00,3,26,0,0,0
com.google.javascript.jscomp.AliasExternals.java,com.google.javascript.jscomp.AliasExternals,src/com/google/javascript/jscomp/AliasExternals.java,74.00,74.00.00,74.00.00,74.00.00,74.00.00,74.00.00,3,25,0,0,0
com.google.javascript.jscomp.AliasKeywords.java,com.google.javascript.jscomp.AliasKeywords,src/com/google/javascript/jscomp/AliasKeywords.java,19.00,19.00.00,19.00.00,19.00.00,19.00.00,19.00.00,3,20,0,0,0
com.google.javascript.jscomp.AliasStrings.java,com.google.javascript.jscomp.AliasStrings,src/com/google/javascript/jscomp/AliasStrings.java,63.00,63.00.00,63.00.00,63.00.00,63.00.00,63.00.00,3,21,0,0,0
com.google.javascript.jscomp.AmbiguateProperties.java,com.google.javascript.jscomp.AmbiguateProperties,src/com/google/javascript/jscomp/AmbiguateProperties.java,60.00,60.00.00,60.00.00,60.00.00,60.00.00,60.00.00,3,31,0,0,0
com.google.javascript.jscomp.AnalyzeNameReferences.java,com.google.javascript.jscomp.AnalyzeNameReferences,src/com/google/javascript/jscomp/AnalyzeNameReferences.java,9.00,9.00.00,9.00.00,9.00.00,9.00.00,9.00.00,3,13,0,0,0
com.google.javascript.jscomp.AnalyzePrototypeProperties.java,com.google.javascript.jscomp.AnalyzePrototypeProperties,src/com/google/javascript/jscomp/AnalyzePrototypeProperties.java,72.00,72.00.00,72.00.00,72.00.00,72.00.00,72.00.00,3,31,0,0,1
com.google.javascript.jscomp.AnonymousFunctionNamingCallback.java,com.google.javascript.jscomp.AnonymousFunctionNamingCallback,src/com/google/javascript/jscomp/AnonymousFunctionNamingCallback.java,12.00,12.00.00,12.00.00,12.00.00,12.00.00,12.00.00,3,16,0,0,0
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy.java,com.google.javascript.jscomp.AnonymousFunctionNamingPolicy,src/com/google/javascript/jscomp/AnonymousFunctionNamingPolicy.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,4,0,0,0
com.google.javascript.jscomp.AstChangeProxy.java,com.google.javascript.jscomp.AstChangeProxy,src/com/google/javascript/jscomp/AstChangeProxy.java,11.00,11.00.00,11.00.00,11.00.00,11.00.00,11.00.00,3,12,0,0,0
com.google.javascript.jscomp.AstParallelizer.java,com.google.javascript.jscomp.AstParallelizer,src/com/google/javascript/jscomp/AstParallelizer.java,8.00,8.00.00,8.00.00,8.00.00,8.00.00,8.00.00,3,15,0,0,0
com.google.javascript.jscomp.BasicErrorManager.java,com.google.javascript.jscomp.BasicErrorManager,src/com/google/javascript/jscomp/BasicErrorManager.java,27.00,27.00.00,27.00.00,27.00.00,27.00.00,27.00.00,3,11,0,0,0
com.google.javascript.jscomp.CallGraph.java,com.google.javascript.jscomp.CallGraph,src/com/google/javascript/jscomp/CallGraph.java,64.00,64.00.00,64.00.00,64.00.00,64.00.00,64.00.00,3,13,0,0,0
com.google.javascript.jscomp.ChainableReverseAbstractInterpreter.java,com.google.javascript.jscomp.ChainableReverseAbstractInterpreter,src/com/google/javascript/jscomp/ChainableReverseAbstractInterpreter.java,46.00,46.00.00,46.00.00,46.00.00,46.00.00,46.00.00,3,12,0,0,0
com.google.javascript.jscomp.ChainCalls.java,com.google.javascript.jscomp.ChainCalls,src/com/google/javascript/jscomp/ChainCalls.java,21.00,21.00.00,21.00.00,21.00.00,21.00.00,21.00.00,3,11,0,0,0
com.google.javascript.jscomp.CheckAccessControls.java,com.google.javascript.jscomp.CheckAccessControls,src/com/google/javascript/jscomp/CheckAccessControls.java,108.00,108.00.00,108.00.00,108.00.00,108.00.00,108.00.00,3,31,0,0,1
com.google.javascript.jscomp.CheckAccidentalSemicolon.java,com.google.javascript.jscomp.CheckAccidentalSemicolon,src/com/google/javascript/jscomp/CheckAccidentalSemicolon.java,8.00,8.00.00,8.00.00,8.00.00,8.00.00,8.00.00,3,15,0,0,0
com.google.javascript.jscomp.CheckGlobalNames.java,com.google.javascript.jscomp.CheckGlobalNames,src/com/google/javascript/jscomp/CheckGlobalNames.java,22.00,22.00.00,22.00.00,22.00.00,22.00.00,22.00.00,3,21,0,0,0
com.google.javascript.jscomp.CheckGlobalThis.java,com.google.javascript.jscomp.CheckGlobalThis,src/com/google/javascript/jscomp/CheckGlobalThis.java,37.00,37.00.00,37.00.00,37.00.00,37.00.00,37.00.00,3,24,0,3,0
com.google.javascript.jscomp.CheckLevel.java,com.google.javascript.jscomp.CheckLevel,src/com/google/javascript/jscomp/CheckLevel.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,8,0,0,0
com.google.javascript.jscomp.CheckLevelLegacy.java,com.google.javascript.jscomp.CheckLevelLegacy,src/com/google/javascript/jscomp/CheckLevelLegacy.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,8,0,0,0
com.google.javascript.jscomp.CheckMissingGetCssName.java,com.google.javascript.jscomp.CheckMissingGetCssName,src/com/google/javascript/jscomp/CheckMissingGetCssName.java,18.00,18.00.00,18.00.00,18.00.00,18.00.00,18.00.00,3,17,0,0,0
com.google.javascript.jscomp.CheckMissingReturn.java,com.google.javascript.jscomp.CheckMissingReturn,src/com/google/javascript/jscomp/CheckMissingReturn.java,16.00,16.00.00,16.00.00,16.00.00,16.00.00,16.00.00,3,21,0,0,0
com.google.javascript.jscomp.CheckPathsBetweenNodes.java,com.google.javascript.jscomp.CheckPathsBetweenNodes,src/com/google/javascript/jscomp/CheckPathsBetweenNodes.java,25.00,25.00.00,25.00.00,25.00.00,25.00.00,25.00.00,3,12,0,0,0
com.google.javascript.jscomp.CheckPropertyOrder.java,com.google.javascript.jscomp.CheckPropertyOrder,src/com/google/javascript/jscomp/CheckPropertyOrder.java,41.00,41.00.00,41.00.00,41.00.00,41.00.00,41.00.00,3,10,0,0,0
com.google.javascript.jscomp.CheckProvides.java,com.google.javascript.jscomp.CheckProvides,src/com/google/javascript/jscomp/CheckProvides.java,15.00,15.00.00,15.00.00,15.00.00,15.00.00,15.00.00,3,15,0,0,0
com.google.javascript.jscomp.CheckRegExp.java,com.google.javascript.jscomp.CheckRegExp,src/com/google/javascript/jscomp/CheckRegExp.java,10.00,10.00.00,10.00.00,10.00.00,10.00.00,10.00.00,3,13,0,0,0
com.google.javascript.jscomp.CheckRequiresForConstructors.java,com.google.javascript.jscomp.CheckRequiresForConstructors,src/com/google/javascript/jscomp/CheckRequiresForConstructors.java,33.00,33.00.00,33.00.00,33.00.00,33.00.00,33.00.00,3,18,0,0,0
com.google.javascript.jscomp.CheckSideEffects.java,com.google.javascript.jscomp.CheckSideEffects,src/com/google/javascript/jscomp/CheckSideEffects.java,28.00,28.00.00,28.00.00,28.00.00,28.00.00,28.00.00,3,23,0,0,2
com.google.javascript.jscomp.CheckUnreachableCode.java,com.google.javascript.jscomp.CheckUnreachableCode,src/com/google/javascript/jscomp/CheckUnreachableCode.java,9.00,9.00.00,9.00.00,9.00.00,9.00.00,9.00.00,3,15,0,0,0
com.google.javascript.jscomp.ClosureCodeRemoval.java,com.google.javascript.jscomp.ClosureCodeRemoval,src/com/google/javascript/jscomp/ClosureCodeRemoval.java,18.00,18.00.00,18.00.00,18.00.00,18.00.00,18.00.00,3,10,0,0,0
com.google.javascript.jscomp.ClosureCodingConvention.java,com.google.javascript.jscomp.ClosureCodingConvention,src/com/google/javascript/jscomp/ClosureCodingConvention.java,41.00,41.00.00,41.00.00,41.00.00,41.00.00,41.00.00,3,45,0,0,1
com.google.javascript.jscomp.ClosureReverseAbstractInterpreter.java,com.google.javascript.jscomp.ClosureReverseAbstractInterpreter,src/com/google/javascript/jscomp/ClosureReverseAbstractInterpreter.java,21.00,21.00.00,21.00.00,21.00.00,21.00.00,21.00.00,3,14,0,0,0
com.google.javascript.jscomp.CoalesceVariableNames.java,com.google.javascript.jscomp.CoalesceVariableNames,src/com/google/javascript/jscomp/CoalesceVariableNames.java,65.00,65.00.00,65.00.00,65.00.00,65.00.00,65.00.00,3,34,0,0,0
