ID,Name,LongName,McCC,CLOC,PDA,PUA,LLOC,LOC,commiters,commits,is_buggy,before_bugs,after_bugs
.TrajectoryDeterminationProblem.java,.TrajectoryDeterminationProblem,src/site/resources/userguide/TrajectoryDeterminationProblem.java,10.00,10.00.00,10.00.00,10.00.00,10.00.00,10.00.00,3,4,0,0,0
org.apache.commons.math.ArgumentOutsideDomainException.java,org.apache.commons.math.ArgumentOutsideDomainException,src/java/org/apache/commons/math/ArgumentOutsideDomainException.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,9,0,0,0
org.apache.commons.math.ConvergenceException.java,org.apache.commons.math.ConvergenceException,src/java/org/apache/commons/math/ConvergenceException.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,27,0,0,0
org.apache.commons.math.DimensionMismatchException.java,org.apache.commons.math.DimensionMismatchException,src/java/org/apache/commons/math/DimensionMismatchException.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,7,0,0,0
org.apache.commons.math.DuplicateSampleAbscissaException.java,org.apache.commons.math.DuplicateSampleAbscissaException,src/java/org/apache/commons/math/DuplicateSampleAbscissaException.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,7,0,0,0
org.apache.commons.math.FunctionEvaluationException.java,org.apache.commons.math.FunctionEvaluationException,src/java/org/apache/commons/math/FunctionEvaluationException.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,18,0,0,0
org.apache.commons.math.MathConfigurationException.java,org.apache.commons.math.MathConfigurationException,src/java/org/apache/commons/math/MathConfigurationException.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,28,0,0,0
org.apache.commons.math.MathException.java,org.apache.commons.math.MathException,src/java/org/apache/commons/math/MathException.java,8.00,8.00.00,8.00.00,8.00.00,8.00.00,8.00.00,3,41,0,0,0
org.apache.commons.math.MathRuntimeException.java,org.apache.commons.math.MathRuntimeException,src/java/org/apache/commons/math/MathRuntimeException.java,8.00,8.00.00,8.00.00,8.00.00,8.00.00,8.00.00,3,12,0,0,0
org.apache.commons.math.MaxIterationsExceededException.java,org.apache.commons.math.MaxIterationsExceededException,src/java/org/apache/commons/math/MaxIterationsExceededException.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,10,0,0,0
org.apache.commons.math.MessagesResources_fr.java,org.apache.commons.math.MessagesResources_fr,src/java/org/apache/commons/math/MessagesResources_fr.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,67,0,0,0
org.apache.commons.math.analysis.BisectionSolver.java,org.apache.commons.math.analysis.BisectionSolver,src/java/org/apache/commons/math/analysis/BisectionSolver.java,4.00,4.00.00,4.00.00,4.00.00,4.00.00,4.00.00,3,28,0,0,0
org.apache.commons.math.analysis.BrentSolver.java,org.apache.commons.math.analysis.BrentSolver,src/java/org/apache/commons/math/analysis/BrentSolver.java,26.00,26.00.00,26.00.00,26.00.00,26.00.00,26.00.00,3,35,0,1,0
org.apache.commons.math.analysis.DifferentiableUnivariateRealFunction.java,org.apache.commons.math.analysis.DifferentiableUnivariateRealFunction,src/java/org/apache/commons/math/analysis/DifferentiableUnivariateRealFunction.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,5,0,0,0
org.apache.commons.math.analysis.DividedDifferenceInterpolator.java,org.apache.commons.math.analysis.DividedDifferenceInterpolator,src/java/org/apache/commons/math/analysis/DividedDifferenceInterpolator.java,6.00,6.00.00,6.00.00,6.00.00,6.00.00,6.00.00,3,10,0,0,0
org.apache.commons.math.analysis.LaguerreSolver.java,org.apache.commons.math.analysis.LaguerreSolver,src/java/org/apache/commons/math/analysis/LaguerreSolver.java,27.00,27.00.00,27.00.00,27.00.00,27.00.00,27.00.00,3,10,0,0,0
org.apache.commons.math.analysis.MullerSolver.java,org.apache.commons.math.analysis.MullerSolver,src/java/org/apache/commons/math/analysis/MullerSolver.java,31.00,31.00.00,31.00.00,31.00.00,31.00.00,31.00.00,3,10,0,0,0
org.apache.commons.math.analysis.NevilleInterpolator.java,org.apache.commons.math.analysis.NevilleInterpolator,src/java/org/apache/commons/math/analysis/NevilleInterpolator.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,7,0,0,0
org.apache.commons.math.analysis.NewtonSolver.java,org.apache.commons.math.analysis.NewtonSolver,src/java/org/apache/commons/math/analysis/NewtonSolver.java,4.00,4.00.00,4.00.00,4.00.00,4.00.00,4.00.00,3,16,0,0,0
org.apache.commons.math.analysis.PolynomialFunction.java,org.apache.commons.math.analysis.PolynomialFunction,src/java/org/apache/commons/math/analysis/PolynomialFunction.java,7.00,7.00.00,7.00.00,7.00.00,7.00.00,7.00.00,3,18,0,0,0
