ID,Name,LongName,McCC,CLOC,PDA,PUA,LLOC,LOC,commiters,commits,is_buggy,before_bugs,after_bugs
.TrajectoryDeterminationProblem.java,.TrajectoryDeterminationProblem,src/site/resources/userguide/TrajectoryDeterminationProblem.java,10.00,10.00.00,10.00.00,10.00.00,10.00.00,10.00.00,3,4,0,0,0
org.apache.commons.math.ArgumentOutsideDomainException.java,org.apache.commons.math.ArgumentOutsideDomainException,src/main/java/org/apache/commons/math/ArgumentOutsideDomainException.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,7,0,0,0
org.apache.commons.math.ConvergenceException.java,org.apache.commons.math.ConvergenceException,src/main/java/org/apache/commons/math/ConvergenceException.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,8,0,0,0
org.apache.commons.math.ConvergingAlgorithm.java,org.apache.commons.math.ConvergingAlgorithm,src/main/java/org/apache/commons/math/ConvergingAlgorithm.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,9,0,0,0
org.apache.commons.math.ConvergingAlgorithmImpl.java,org.apache.commons.math.ConvergingAlgorithmImpl,src/main/java/org/apache/commons/math/ConvergingAlgorithmImpl.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,10,0,0,0
org.apache.commons.math.DimensionMismatchException.java,org.apache.commons.math.DimensionMismatchException,src/main/java/org/apache/commons/math/DimensionMismatchException.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,8,0,0,0
org.apache.commons.math.DuplicateSampleAbscissaException.java,org.apache.commons.math.DuplicateSampleAbscissaException,src/main/java/org/apache/commons/math/DuplicateSampleAbscissaException.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,9,0,0,0
org.apache.commons.math.Field.java,org.apache.commons.math.Field,src/main/java/org/apache/commons/math/Field.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,6,0,0,0
org.apache.commons.math.FieldElement.java,org.apache.commons.math.FieldElement,src/main/java/org/apache/commons/math/FieldElement.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,6,0,0,0
org.apache.commons.math.FunctionEvaluationException.java,org.apache.commons.math.FunctionEvaluationException,src/main/java/org/apache/commons/math/FunctionEvaluationException.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,16,0,0,0
