"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC"
"L119","AgeCalculator.java","/share/ProjectData/Time/19/src/example/org/joda/example/time/AgeCalculator.java","L118","19","0","1","2","283","361"
"L120","DateTimeBrowser.java","/share/ProjectData/Time/19/src/example/org/joda/example/time/DateTimeBrowser.java","L118","33","0","2","0","662","1163"
"L121","DateTimePerformance.java","/share/ProjectData/Time/19/src/example/org/joda/example/time/DateTimePerformance.java","L118","152","0","3","0","718","901"
"L122","Examples.java","/share/ProjectData/Time/19/src/example/org/joda/example/time/Examples.java","L118","2","0","1","1","87","116"
"L123","TimeZoneTable.java","/share/ProjectData/Time/19/src/example/org/joda/example/time/TimeZoneTable.java","L118","17","0","1","1","125","180"
"L1531","Chronology.java","/share/ProjectData/Time/19/src/main/java/org/joda/time/Chronology.java","L1530","1","0","50","0","56","505"
"L1532","DateMidnight.java","/share/ProjectData/Time/19/src/main/java/org/joda/time/DateMidnight.java","L1530","26","0","83","0","370","1474"
"L1533","DateTime.java","/share/ProjectData/Time/19/src/main/java/org/joda/time/DateTime.java","L1530","37","0","122","0","604","2299"
"L1534","DateTimeComparator.java","/share/ProjectData/Time/19/src/main/java/org/joda/time/DateTimeComparator.java","L1530","23","0","12","0","101","258"
"L1535","DateTimeConstants.java","/share/ProjectData/Time/19/src/main/java/org/joda/time/DateTimeConstants.java","L1530","1","0","1","0","45","173"
"L1536","DateTimeField.java","/share/ProjectData/Time/19/src/main/java/org/joda/time/DateTimeField.java","L1530","1","0","51","0","54","674"
"L1537","DateTimeFieldType.java","/share/ProjectData/Time/19/src/main/java/org/joda/time/DateTimeFieldType.java","L1530","49","0","30","0","299","596"
"L1538","DateTimeUtils.java","/share/ProjectData/Time/19/src/main/java/org/joda/time/DateTimeUtils.java","L1530","22","0","19","0","163","452"
"L1539","DateTimeZone.java","/share/ProjectData/Time/19/src/main/java/org/joda/time/DateTimeZone.java","L1530","90","0","37","0","566","1279"
"L1540","Days.java","/share/ProjectData/Time/19/src/main/java/org/joda/time/Days.java","L1530","21","0","25","0","160","492"
"L1541","Duration.java","/share/ProjectData/Time/19/src/main/java/org/joda/time/Duration.java","L1530","13","0","27","0","126","474"
"L1542","DurationField.java","/share/ProjectData/Time/19/src/main/java/org/joda/time/DurationField.java","L1530","3","0","21","0","33","321"
"L1543","DurationFieldType.java","/share/ProjectData/Time/19/src/main/java/org/joda/time/DurationFieldType.java","L1530","25","0","17","0","150","336"
"L1544","Hours.java","/share/ProjectData/Time/19/src/main/java/org/joda/time/Hours.java","L1530","22","0","25","0","163","491"
"L1545","IllegalFieldValueException.java","/share/ProjectData/Time/19/src/main/java/org/joda/time/IllegalFieldValueException.java","L1530","9","0","17","1","167","330"
"L1546","Instant.java","/share/ProjectData/Time/19/src/main/java/org/joda/time/Instant.java","L1530","6","0","21","0","89","365"
