"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC"
"L48233","TrajectoryDeterminationProblem.java","/share/ProjectData/Math/37/src/site/resources/userguide/TrajectoryDeterminationProblem.java","L48232","10","0","0","11","136","188"
"L120","Field.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/Field.java","L119","1","0","4","0","6","60"
"L121","FieldElement.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/FieldElement.java","L119","1","0","9","0","11","82"
"L122","MathException.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/MathException.java","L119","5","0","14","0","72","210"
"L123","MathRuntimeException.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/MathRuntimeException.java","L119","5","0","24","0","215","517"
"L124","package-info.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/package-info.java","L119","1","0","0","0","1","21"
"L139","BivariateRealFunction.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/analysis/BivariateRealFunction.java","L138","1","0","2","0","4","37"
"L140","DifferentiableMultivariateFunction.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/analysis/DifferentiableMultivariateFunction.java","L138","1","0","3","0","5","52"
"L141","DifferentiableMultivariateVectorFunction.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/analysis/DifferentiableMultivariateVectorFunction.java","L138","1","0","2","0","5","37"
"L142","DifferentiableUnivariateFunction.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/analysis/DifferentiableUnivariateFunction.java","L138","1","0","2","0","5","35"
"L143","DifferentiableUnivariateMatrixFunction.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/analysis/DifferentiableUnivariateMatrixFunction.java","L138","1","0","2","0","5","36"
"L144","DifferentiableUnivariateVectorFunction.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/analysis/DifferentiableUnivariateVectorFunction.java","L138","1","0","2","0","5","36"
"L145","FunctionUtils.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/analysis/FunctionUtils.java","L138","16","0","13","0","174","337"
"L146","MultivariateFunction.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/analysis/MultivariateFunction.java","L138","1","0","2","0","4","44"
"L147","MultivariateMatrixFunction.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/analysis/MultivariateMatrixFunction.java","L138","1","0","2","0","5","37"
"L148","MultivariateVectorFunction.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/analysis/MultivariateVectorFunction.java","L138","1","0","2","0","5","37"
"L149","package-info.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/analysis/package-info.java","L138","1","0","0","0","1","34"
"L150","ParametricUnivariateFunction.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/analysis/ParametricUnivariateFunction.java","L138","1","0","3","0","5","46"
"L151","TrivariateRealFunction.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/analysis/TrivariateRealFunction.java","L138","1","0","2","0","4","37"
"L152","UnivariateFunction.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/analysis/UnivariateFunction.java","L138","1","0","2","0","4","83"
"L153","UnivariateMatrixFunction.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/analysis/UnivariateMatrixFunction.java","L138","1","0","2","0","4","35"
"L154","UnivariateVectorFunction.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/analysis/UnivariateVectorFunction.java","L138","1","0","2","0","4","35"
"L5107","Complex.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/complex/Complex.java","L5106","77","0","43","0","391","1222"
"L5108","ComplexField.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/complex/ComplexField.java","L5106","1","0","5","0","27","85"
"L5109","ComplexFormat.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/complex/ComplexFormat.java","L5106","19","0","20","0","177","398"
"L5110","ComplexUtils.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/complex/ComplexUtils.java","L5106","2","0","2","0","16","73"
"L5111","package-info.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/complex/package-info.java","L5106","1","0","0","0","1","24"
"L5831","BracketingNthOrderBrentSolverDFP.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/dfp/BracketingNthOrderBrentSolverDFP.java","L5830","37","0","10","0","205","439"
"L5832","Dfp.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/dfp/Dfp.java","L5830","362","0","53","0","1518","2495"
"L5833","DfpDec.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/dfp/DfpDec.java","L5830","53","0","11","0","226","370"
"L5834","DfpField.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/dfp/DfpField.java","L5830","24","0","38","0","304","757"
"L5835","DfpMath.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/dfp/DfpMath.java","L5830","99","0","11","0","528","971"
"L5836","package-info.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/dfp/package-info.java","L5830","1","0","0","0","1","89"
"L5837","UnivariateDfpFunction.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/dfp/UnivariateDfpFunction.java","L5830","1","0","2","0","4","41"
"L6978","AbstractIntegerDistribution.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/distribution/AbstractIntegerDistribution.java","L6977","22","0","6","0","101","209"
"L6979","AbstractRealDistribution.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/distribution/AbstractRealDistribution.java","L6977","22","0","6","0","111","230"
"L6980","BetaDistribution.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/distribution/BetaDistribution.java","L6977","10","0","15","0","95","227"
"L6981","BinomialDistribution.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/distribution/BinomialDistribution.java","L6977","10","0","11","0","67","163"
"L6982","CauchyDistribution.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/distribution/CauchyDistribution.java","L6977","6","0","17","0","82","220"
"L6983","ChiSquaredDistribution.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/distribution/ChiSquaredDistribution.java","L6977","1","0","14","0","52","165"
"L6984","ExponentialDistribution.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/distribution/ExponentialDistribution.java","L6977","7","0","16","0","85","225"
"L6985","FDistribution.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/distribution/FDistribution.java","L6977","7","0","15","0","113","284"
"L6986","GammaDistribution.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/distribution/GammaDistribution.java","L6977","5","0","15","0","78","220"
"L6987","HypergeometricDistribution.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/distribution/HypergeometricDistribution.java","L6977","14","0","13","0","144","338"
"L6988","IntegerDistribution.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/distribution/IntegerDistribution.java","L6977","1","0","13","0","17","157"
"L6989","KolmogorovSmirnovDistribution.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/distribution/KolmogorovSmirnovDistribution.java","L6977","27","0","5","0","128","356"
"L6990","LogNormalDistribution.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/distribution/LogNormalDistribution.java","L6977","9","0","18","0","106","292"
"L6991","NormalDistribution.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/distribution/NormalDistribution.java","L6977","5","0","18","0","94","236"
"L6992","package-info.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/distribution/package-info.java","L6977","1","0","0","0","1","21"
"L6993","PascalDistribution.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/distribution/PascalDistribution.java","L6977","6","0","11","0","71","198"
"L6994","PoissonDistribution.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/distribution/PoissonDistribution.java","L6977","7","0","15","0","83","259"
"L6995","RealDistribution.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/distribution/RealDistribution.java","L6977","1","0","16","0","20","184"
"L6996","SaddlePointExpansion.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/distribution/SaddlePointExpansion.java","L6977","9","0","0","0","108","202"
"L6997","TDistribution.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/distribution/TDistribution.java","L6977","8","0","14","0","94","226"
"L6998","TriangularDistribution.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/distribution/TriangularDistribution.java","L6977","22","0","13","1","123","261"
"L6999","UniformIntegerDistribution.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/distribution/UniformIntegerDistribution.java","L6977","6","0","10","0","52","141"
"L7000","UniformRealDistribution.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/distribution/UniformRealDistribution.java","L6977","6","0","15","0","76","199"
"L7001","WeibullDistribution.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/distribution/WeibullDistribution.java","L6977","11","0","16","0","122","303"
"L7002","ZipfDistribution.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/distribution/ZipfDistribution.java","L6977","10","0","11","0","91","233"
"L9445","ConvergenceException.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/exception/ConvergenceException.java","L9444","1","0","3","0","13","52"
"L9446","DimensionMismatchException.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/exception/DimensionMismatchException.java","L9444","1","0","4","0","20","66"
"L9447","MathArithmeticException.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/exception/MathArithmeticException.java","L9444","1","0","6","0","30","78"
"L9448","MathIllegalArgumentException.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/exception/MathIllegalArgumentException.java","L9444","1","0","5","0","25","66"
"L9449","MathIllegalNumberException.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/exception/MathIllegalNumberException.java","L9444","1","0","2","0","15","57"
"L9450","MathIllegalStateException.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/exception/MathIllegalStateException.java","L9444","1","0","7","0","36","89"
"L9451","MathInternalError.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/exception/MathInternalError.java","L9444","1","0","4","0","16","59"
"L9452","MathParseException.java","/share/ProjectData/Math/37/src/main/java/org/apache/commons/math/exception/MathParseException.java","L9444","1","0","3","0","18","58"
