"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC"
"L122","XYSmoothLineAndShapeRenderer.java","/share/ProjectData/Chart/2/experimental/org/jfree/experimental/chart/renderer/xy/XYSmoothLineAndShapeRenderer.java","L121","20","0","3","0","151","304"
"L1775","SWTGraphics2D.java","/share/ProjectData/Chart/2/swt/org/jfree/experimental/swt/SWTGraphics2D.java","L1774","39","0","73","0","567","1403"
"L1776","SWTPaintCanvas.java","/share/ProjectData/Chart/2/swt/org/jfree/experimental/swt/SWTPaintCanvas.java","L1774","2","0","8","0","45","136"
"L1777","SWTUtils.java","/share/ProjectData/Chart/2/swt/org/jfree/experimental/swt/SWTUtils.java","L1774","29","0","15","0","242","462"
"L275","ChartComposite.java","/share/ProjectData/Chart/2/swt/org/jfree/experimental/chart/swt/ChartComposite.java","L274","146","0","61","0","1095","1917"
"L949","SWTBarChartDemo1.java","/share/ProjectData/Chart/2/swt/org/jfree/experimental/chart/swt/demo/SWTBarChartDemo1.java","L948","3","0","2","0","85","182"
"L950","SWTMultipleAxisDemo1.java","/share/ProjectData/Chart/2/swt/org/jfree/experimental/chart/swt/demo/SWTMultipleAxisDemo1.java","L948","4","0","3","0","126","224"
"L951","SWTPieChartDemo1.java","/share/ProjectData/Chart/2/swt/org/jfree/experimental/chart/swt/demo/SWTPieChartDemo1.java","L948","6","0","2","0","78","152"
"L952","SWTTimeSeriesDemo.java","/share/ProjectData/Chart/2/swt/org/jfree/experimental/chart/swt/demo/SWTTimeSeriesDemo.java","L948","4","0","2","0","119","207"
"L1271","SWTAxisEditor.java","/share/ProjectData/Chart/2/swt/org/jfree/experimental/chart/swt/editor/SWTAxisEditor.java","L1270","9","0","0","0","219","380"
"L1272","SWTChartEditor.java","/share/ProjectData/Chart/2/swt/org/jfree/experimental/chart/swt/editor/SWTChartEditor.java","L1270","3","0","4","0","88","171"
"L1273","SWTNumberAxisEditor.java","/share/ProjectData/Chart/2/swt/org/jfree/experimental/chart/swt/editor/SWTNumberAxisEditor.java","L1270","11","0","0","0","128","246"
"L1274","SWTOtherEditor.java","/share/ProjectData/Chart/2/swt/org/jfree/experimental/chart/swt/editor/SWTOtherEditor.java","L1270","2","0","0","0","73","147"
"L1275","SWTPlotAppearanceEditor.java","/share/ProjectData/Chart/2/swt/org/jfree/experimental/chart/swt/editor/SWTPlotAppearanceEditor.java","L1270","10","0","0","0","187","279"
"L1276","SWTPlotEditor.java","/share/ProjectData/Chart/2/swt/org/jfree/experimental/chart/swt/editor/SWTPlotEditor.java","L1270","16","0","0","0","115","218"
"L1277","SWTStrokeCanvas.java","/share/ProjectData/Chart/2/swt/org/jfree/experimental/chart/swt/editor/SWTStrokeCanvas.java","L1270","3","0","0","0","51","125"
"L1278","SWTTitleEditor.java","/share/ProjectData/Chart/2/swt/org/jfree/experimental/chart/swt/editor/SWTTitleEditor.java","L1270","7","0","0","0","162","279"
"L2541","BufferedImageRenderingSource.java","/share/ProjectData/Chart/2/source/org/jfree/chart/BufferedImageRenderingSource.java","L2540","4","0","5","0","35","123"
"L2542","ChartColor.java","/share/ProjectData/Chart/2/source/org/jfree/chart/ChartColor.java","L2540","1","0","3","0","70","190"
