"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC"
"L120","XYTitleAnnotation.java","/share/ProjectData/Chart/26/experimental/org/jfree/experimental/chart/annotations/XYTitleAnnotation.java","L119","24","0","16","0","198","382"
"L458","LogAxis.java","/share/ProjectData/Chart/26/experimental/org/jfree/experimental/chart/axis/LogAxis.java","L457","31","0","21","0","270","569"
"L702","DialDemo1.java","/share/ProjectData/Chart/26/experimental/org/jfree/experimental/chart/demo/DialDemo1.java","L701","1","0","4","0","99","151"
"L703","DialDemo2.java","/share/ProjectData/Chart/26/experimental/org/jfree/experimental/chart/demo/DialDemo2.java","L701","1","0","4","0","123","180"
"L704","DialDemo3.java","/share/ProjectData/Chart/26/experimental/org/jfree/experimental/chart/demo/DialDemo3.java","L701","1","0","4","0","76","123"
"L705","DialDemo4.java","/share/ProjectData/Chart/26/experimental/org/jfree/experimental/chart/demo/DialDemo4.java","L701","1","0","4","0","77","125"
"L706","DialDemo5.java","/share/ProjectData/Chart/26/experimental/org/jfree/experimental/chart/demo/DialDemo5.java","L701","1","0","4","0","104","159"
"L707","LogAxisDemo1.java","/share/ProjectData/Chart/26/experimental/org/jfree/experimental/chart/demo/LogAxisDemo1.java","L701","1","0","4","0","62","103"
"L708","XYTitleAnnotationDemo1.java","/share/ProjectData/Chart/26/experimental/org/jfree/experimental/chart/demo/XYTitleAnnotationDemo1.java","L701","2","0","4","0","128","231"
"L2864","XYCoordinateType.java","/share/ProjectData/Chart/26/experimental/org/jfree/experimental/chart/util/XYCoordinateType.java","L2863","7","0","3","0","43","135"
"L123","XYTitleAnnotationTests.java","/share/ProjectData/Chart/26/experimental/org/jfree/experimental/chart/annotations/junit/XYTitleAnnotationTests.java","L122","3","0","7","0","81","164"
"L1270","AbstractDialLayer.java","/share/ProjectData/Chart/26/experimental/org/jfree/experimental/chart/plot/dial/AbstractDialLayer.java","L1269","3","0","6","0","46","160"
"L1271","DialBackground.java","/share/ProjectData/Chart/26/experimental/org/jfree/experimental/chart/plot/dial/DialBackground.java","L1269","9","0","12","0","98","266"
"L1272","DialCap.java","/share/ProjectData/Chart/26/experimental/org/jfree/experimental/chart/plot/dial/DialCap.java","L1269","10","0","15","0","127","335"
"L1273","DialFrame.java","/share/ProjectData/Chart/26/experimental/org/jfree/experimental/chart/plot/dial/DialFrame.java","L1269","1","0","2","0","7","71"
"L1274","DialLayer.java","/share/ProjectData/Chart/26/experimental/org/jfree/experimental/chart/plot/dial/DialLayer.java","L1269","1","0","7","0","14","119"
"L1275","DialLayerChangeEvent.java","/share/ProjectData/Chart/26/experimental/org/jfree/experimental/chart/plot/dial/DialLayerChangeEvent.java","L1269","1","0","3","0","12","76"
