ID,Name,LongName,McCC,CLOC,PDA,PUA,LLOC,LOC,commiters,commits,is_buggy,before_bugs,after_bugs
org.apache.commons.math.ConvergenceException.java,org.apache.commons.math.ConvergenceException,src/java/org/apache/commons/math/ConvergenceException.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,27,0,0,0
org.apache.commons.math.FunctionEvaluationException.java,org.apache.commons.math.FunctionEvaluationException,src/java/org/apache/commons/math/FunctionEvaluationException.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,18,0,0,0
org.apache.commons.math.MathConfigurationException.java,org.apache.commons.math.MathConfigurationException,src/java/org/apache/commons/math/MathConfigurationException.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,28,0,0,0
org.apache.commons.math.MathException.java,org.apache.commons.math.MathException,src/java/org/apache/commons/math/MathException.java,4.00,4.00.00,4.00.00,4.00.00,4.00.00,4.00.00,3,41,0,0,0
org.apache.commons.math.analysis.BisectionSolver.java,org.apache.commons.math.analysis.BisectionSolver,src/java/org/apache/commons/math/analysis/BisectionSolver.java,4.00,4.00.00,4.00.00,4.00.00,4.00.00,4.00.00,3,28,0,0,0
org.apache.commons.math.analysis.BrentSolver.java,org.apache.commons.math.analysis.BrentSolver,src/java/org/apache/commons/math/analysis/BrentSolver.java,16.00,16.00.00,16.00.00,16.00.00,16.00.00,16.00.00,3,35,0,0,1
org.apache.commons.math.analysis.DifferentiableUnivariateRealFunction.java,org.apache.commons.math.analysis.DifferentiableUnivariateRealFunction,src/java/org/apache/commons/math/analysis/DifferentiableUnivariateRealFunction.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,5,0,0,0
org.apache.commons.math.analysis.DividedDifferenceInterpolator.java,org.apache.commons.math.analysis.DividedDifferenceInterpolator,src/java/org/apache/commons/math/analysis/DividedDifferenceInterpolator.java,6.00,6.00.00,6.00.00,6.00.00,6.00.00,6.00.00,3,10,0,0,0
org.apache.commons.math.analysis.LaguerreSolver.java,org.apache.commons.math.analysis.LaguerreSolver,src/java/org/apache/commons/math/analysis/LaguerreSolver.java,26.00,26.00.00,26.00.00,26.00.00,26.00.00,26.00.00,3,10,0,0,0
org.apache.commons.math.analysis.MullerSolver.java,org.apache.commons.math.analysis.MullerSolver,src/java/org/apache/commons/math/analysis/MullerSolver.java,31.00,31.00.00,31.00.00,31.00.00,31.00.00,31.00.00,3,10,0,0,0
org.apache.commons.math.analysis.NevilleInterpolator.java,org.apache.commons.math.analysis.NevilleInterpolator,src/java/org/apache/commons/math/analysis/NevilleInterpolator.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,7,0,0,0
org.apache.commons.math.analysis.NewtonSolver.java,org.apache.commons.math.analysis.NewtonSolver,src/java/org/apache/commons/math/analysis/NewtonSolver.java,3.00,3.00.00,3.00.00,3.00.00,3.00.00,3.00.00,3,16,0,0,0
org.apache.commons.math.analysis.PolynomialFunction.java,org.apache.commons.math.analysis.PolynomialFunction,src/java/org/apache/commons/math/analysis/PolynomialFunction.java,7.00,7.00.00,7.00.00,7.00.00,7.00.00,7.00.00,3,18,0,0,0
org.apache.commons.math.analysis.PolynomialFunctionLagrangeForm.java,org.apache.commons.math.analysis.PolynomialFunctionLagrangeForm,src/java/org/apache/commons/math/analysis/PolynomialFunctionLagrangeForm.java,19.00,19.00.00,19.00.00,19.00.00,19.00.00,19.00.00,3,9,0,0,0
org.apache.commons.math.analysis.PolynomialFunctionNewtonForm.java,org.apache.commons.math.analysis.PolynomialFunctionNewtonForm,src/java/org/apache/commons/math/analysis/PolynomialFunctionNewtonForm.java,9.00,9.00.00,9.00.00,9.00.00,9.00.00,9.00.00,3,8,0,0,0
org.apache.commons.math.analysis.PolynomialSplineFunction.java,org.apache.commons.math.analysis.PolynomialSplineFunction,src/java/org/apache/commons/math/analysis/PolynomialSplineFunction.java,11.00,11.00.00,11.00.00,11.00.00,11.00.00,11.00.00,3,20,0,0,0
org.apache.commons.math.analysis.RiddersSolver.java,org.apache.commons.math.analysis.RiddersSolver,src/java/org/apache/commons/math/analysis/RiddersSolver.java,14.00,14.00.00,14.00.00,14.00.00,14.00.00,14.00.00,3,8,0,0,0
org.apache.commons.math.analysis.RombergIntegrator.java,org.apache.commons.math.analysis.RombergIntegrator,src/java/org/apache/commons/math/analysis/RombergIntegrator.java,6.00,6.00.00,6.00.00,6.00.00,6.00.00,6.00.00,3,9,0,0,0
org.apache.commons.math.analysis.SecantSolver.java,org.apache.commons.math.analysis.SecantSolver,src/java/org/apache/commons/math/analysis/SecantSolver.java,9.00,9.00.00,9.00.00,9.00.00,9.00.00,9.00.00,3,26,0,0,0
org.apache.commons.math.analysis.SimpsonIntegrator.java,org.apache.commons.math.analysis.SimpsonIntegrator,src/java/org/apache/commons/math/analysis/SimpsonIntegrator.java,6.00,6.00.00,6.00.00,6.00.00,6.00.00,6.00.00,3,9,0,0,0
org.apache.commons.math.analysis.SplineInterpolator.java,org.apache.commons.math.analysis.SplineInterpolator,src/java/org/apache/commons/math/analysis/SplineInterpolator.java,9.00,9.00.00,9.00.00,9.00.00,9.00.00,9.00.00,3,25,0,0,0
org.apache.commons.math.analysis.TrapezoidIntegrator.java,org.apache.commons.math.analysis.TrapezoidIntegrator,src/java/org/apache/commons/math/analysis/TrapezoidIntegrator.java,7.00,7.00.00,7.00.00,7.00.00,7.00.00,7.00.00,3,9,0,0,0
org.apache.commons.math.analysis.UnivariateRealFunction.java,org.apache.commons.math.analysis.UnivariateRealFunction,src/java/org/apache/commons/math/analysis/UnivariateRealFunction.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,19,0,0,0
org.apache.commons.math.analysis.UnivariateRealIntegrator.java,org.apache.commons.math.analysis.UnivariateRealIntegrator,src/java/org/apache/commons/math/analysis/UnivariateRealIntegrator.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,7,0,0,0
org.apache.commons.math.analysis.UnivariateRealIntegratorImpl.java,org.apache.commons.math.analysis.UnivariateRealIntegratorImpl,src/java/org/apache/commons/math/analysis/UnivariateRealIntegratorImpl.java,7.00,7.00.00,7.00.00,7.00.00,7.00.00,7.00.00,3,7,0,0,0
org.apache.commons.math.analysis.UnivariateRealInterpolator.java,org.apache.commons.math.analysis.UnivariateRealInterpolator,src/java/org/apache/commons/math/analysis/UnivariateRealInterpolator.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,14,0,0,0
org.apache.commons.math.analysis.UnivariateRealSolver.java,org.apache.commons.math.analysis.UnivariateRealSolver,src/java/org/apache/commons/math/analysis/UnivariateRealSolver.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,20,0,0,0
org.apache.commons.math.analysis.UnivariateRealSolverFactory.java,org.apache.commons.math.analysis.UnivariateRealSolverFactory,src/java/org/apache/commons/math/analysis/UnivariateRealSolverFactory.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,24,0,0,0
org.apache.commons.math.analysis.UnivariateRealSolverFactoryImpl.java,org.apache.commons.math.analysis.UnivariateRealSolverFactoryImpl,src/java/org/apache/commons/math/analysis/UnivariateRealSolverFactoryImpl.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,18,0,0,0
org.apache.commons.math.analysis.UnivariateRealSolverImpl.java,org.apache.commons.math.analysis.UnivariateRealSolverImpl,src/java/org/apache/commons/math/analysis/UnivariateRealSolverImpl.java,11.00,11.00.00,11.00.00,11.00.00,11.00.00,11.00.00,3,25,0,0,0
org.apache.commons.math.analysis.UnivariateRealSolverUtils.java,org.apache.commons.math.analysis.UnivariateRealSolverUtils,src/java/org/apache/commons/math/analysis/UnivariateRealSolverUtils.java,13.00,13.00.00,13.00.00,13.00.00,13.00.00,13.00.00,3,17,0,0,0
org.apache.commons.math.linear.BigMatrix.java,org.apache.commons.math.linear.BigMatrix,src/java/org/apache/commons/math/linear/BigMatrix.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,17,0,0,0
org.apache.commons.math.linear.BigMatrixImpl.java,org.apache.commons.math.linear.BigMatrixImpl,src/java/org/apache/commons/math/linear/BigMatrixImpl.java,134.00,134.00.00,134.00.00,134.00.00,134.00.00,134.00.00,3,41,0,0,1
org.apache.commons.math.linear.InvalidMatrixException.java,org.apache.commons.math.linear.InvalidMatrixException,src/java/org/apache/commons/math/linear/InvalidMatrixException.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,15,0,0,0
org.apache.commons.math.linear.MatrixIndexException.java,org.apache.commons.math.linear.MatrixIndexException,src/java/org/apache/commons/math/linear/MatrixIndexException.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,17,0,0,0
org.apache.commons.math.linear.MatrixUtils.java,org.apache.commons.math.linear.MatrixUtils,src/java/org/apache/commons/math/linear/MatrixUtils.java,11.00,11.00.00,11.00.00,11.00.00,11.00.00,11.00.00,3,24,0,0,0
org.apache.commons.math.linear.QRDecomposition.java,org.apache.commons.math.linear.QRDecomposition,src/java/org/apache/commons/math/linear/QRDecomposition.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,19,0,0,0
org.apache.commons.math.linear.QRDecompositionImpl.java,org.apache.commons.math.linear.QRDecompositionImpl,src/java/org/apache/commons/math/linear/QRDecompositionImpl.java,16.00,16.00.00,16.00.00,16.00.00,16.00.00,16.00.00,3,29,0,0,0
org.apache.commons.math.linear.RealMatrix.java,org.apache.commons.math.linear.RealMatrix,src/java/org/apache/commons/math/linear/RealMatrix.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,48,0,0,0
org.apache.commons.math.linear.RealMatrixImpl.java,org.apache.commons.math.linear.RealMatrixImpl,src/java/org/apache/commons/math/linear/RealMatrixImpl.java,113.00,113.00.00,113.00.00,113.00.00,113.00.00,113.00.00,3,78,0,0,1
org.apache.commons.math.stat.Frequency.java,org.apache.commons.math.stat.Frequency,src/java/org/apache/commons/math/stat/Frequency.java,20.00,20.00.00,20.00.00,20.00.00,20.00.00,20.00.00,3,52,0,0,3
org.apache.commons.math.stat.StatUtils.java,org.apache.commons.math.stat.StatUtils,src/java/org/apache/commons/math/stat/StatUtils.java,7.00,7.00.00,7.00.00,7.00.00,7.00.00,7.00.00,3,42,0,0,0
org.apache.commons.math.util.ContinuedFraction.java,org.apache.commons.math.util.ContinuedFraction,src/java/org/apache/commons/math/util/ContinuedFraction.java,8.00,8.00.00,8.00.00,8.00.00,8.00.00,8.00.00,3,27,0,0,0
org.apache.commons.math.util.DefaultTransformer.java,org.apache.commons.math.util.DefaultTransformer,src/java/org/apache/commons/math/util/DefaultTransformer.java,4.00,4.00.00,4.00.00,4.00.00,4.00.00,4.00.00,3,28,0,0,0
org.apache.commons.math.util.DoubleArray.java,org.apache.commons.math.util.DoubleArray,src/java/org/apache/commons/math/util/DoubleArray.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,16,0,0,0
org.apache.commons.math.util.MathUtils.java,org.apache.commons.math.util.MathUtils,src/java/org/apache/commons/math/util/MathUtils.java,86.00,86.00.00,86.00.00,86.00.00,86.00.00,86.00.00,3,71,0,0,6
org.apache.commons.math.util.NumberTransformer.java,org.apache.commons.math.util.NumberTransformer,src/java/org/apache/commons/math/util/NumberTransformer.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,16,0,0,0
org.apache.commons.math.util.ResizableDoubleArray.java,org.apache.commons.math.util.ResizableDoubleArray,src/java/org/apache/commons/math/util/ResizableDoubleArray.java,23.00,23.00.00,23.00.00,23.00.00,23.00.00,23.00.00,3,24,0,0,0
org.apache.commons.math.util.TransformerMap.java,org.apache.commons.math.util.TransformerMap,src/java/org/apache/commons/math/util/TransformerMap.java,4.00,4.00.00,4.00.00,4.00.00,4.00.00,4.00.00,3,26,0,0,0
org.apache.commons.math.complex.Complex.java,org.apache.commons.math.complex.Complex,src/java/org/apache/commons/math/complex/Complex.java,30.00,30.00.00,30.00.00,30.00.00,30.00.00,30.00.00,3,41,0,0,5
org.apache.commons.math.complex.ComplexFormat.java,org.apache.commons.math.complex.ComplexFormat,src/java/org/apache/commons/math/complex/ComplexFormat.java,28.00,28.00.00,28.00.00,28.00.00,28.00.00,28.00.00,3,27,0,0,1
org.apache.commons.math.complex.ComplexUtils.java,org.apache.commons.math.complex.ComplexUtils,src/java/org/apache/commons/math/complex/ComplexUtils.java,17.00,17.00.00,17.00.00,17.00.00,17.00.00,17.00.00,3,15,0,0,0
org.apache.commons.math.distribution.AbstractContinuousDistribution.java,org.apache.commons.math.distribution.AbstractContinuousDistribution,src/java/org/apache/commons/math/distribution/AbstractContinuousDistribution.java,7.00,7.00.00,7.00.00,7.00.00,7.00.00,7.00.00,3,38,0,0,0
org.apache.commons.math.distribution.AbstractDistribution.java,org.apache.commons.math.distribution.AbstractDistribution,src/java/org/apache/commons/math/distribution/AbstractDistribution.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,9,0,0,0
org.apache.commons.math.distribution.AbstractIntegerDistribution.java,org.apache.commons.math.distribution.AbstractIntegerDistribution,src/java/org/apache/commons/math/distribution/AbstractIntegerDistribution.java,10.00,10.00.00,10.00.00,10.00.00,10.00.00,10.00.00,3,11,0,0,0
org.apache.commons.math.distribution.BinomialDistribution.java,org.apache.commons.math.distribution.BinomialDistribution,src/java/org/apache/commons/math/distribution/BinomialDistribution.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,16,0,0,0
org.apache.commons.math.distribution.BinomialDistributionImpl.java,org.apache.commons.math.distribution.BinomialDistributionImpl,src/java/org/apache/commons/math/distribution/BinomialDistributionImpl.java,10.00,10.00.00,10.00.00,10.00.00,10.00.00,10.00.00,3,29,0,0,0
org.apache.commons.math.distribution.CauchyDistribution.java,org.apache.commons.math.distribution.CauchyDistribution,src/java/org/apache/commons/math/distribution/CauchyDistribution.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,9,0,0,0
