"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC"
"L36582","TrajectoryDeterminationProblem.java","/share/ProjectData/Math/87/src/site/resources/userguide/TrajectoryDeterminationProblem.java","L36581","10","0","0","11","136","188"
"L119","ArgumentOutsideDomainException.java","/share/ProjectData/Math/87/src/java/org/apache/commons/math/ArgumentOutsideDomainException.java","L118","1","0","2","0","8","44"
"L120","ConvergenceException.java","/share/ProjectData/Math/87/src/java/org/apache/commons/math/ConvergenceException.java","L118","1","0","5","0","16","69"
"L121","ConvergingAlgorithm.java","/share/ProjectData/Math/87/src/java/org/apache/commons/math/ConvergingAlgorithm.java","L118","1","0","11","0","14","137"
"L122","ConvergingAlgorithmImpl.java","/share/ProjectData/Math/87/src/java/org/apache/commons/math/ConvergingAlgorithmImpl.java","L118","1","0","11","0","51","124"
"L123","DimensionMismatchException.java","/share/ProjectData/Math/87/src/java/org/apache/commons/math/DimensionMismatchException.java","L118","1","0","4","0","17","64"
"L124","DuplicateSampleAbscissaException.java","/share/ProjectData/Math/87/src/java/org/apache/commons/math/DuplicateSampleAbscissaException.java","L118","1","0","3","0","11","50"
"L125","Field.java","/share/ProjectData/Math/87/src/java/org/apache/commons/math/Field.java","L118","1","0","3","0","5","51"
"L126","FieldElement.java","/share/ProjectData/Math/87/src/java/org/apache/commons/math/FieldElement.java","L118","1","0","6","0","8","60"
"L127","FunctionEvaluationException.java","/share/ProjectData/Math/87/src/java/org/apache/commons/math/FunctionEvaluationException.java","L118","1","0","10","0","47","154"
"L128","MathConfigurationException.java","/share/ProjectData/Math/87/src/java/org/apache/commons/math/MathConfigurationException.java","L118","1","0","5","0","17","69"
"L129","MathException.java","/share/ProjectData/Math/87/src/java/org/apache/commons/math/MathException.java","L118","6","0","11","0","71","199"
"L130","MathRuntimeException.java","/share/ProjectData/Math/87/src/java/org/apache/commons/math/MathRuntimeException.java","L118","6","0","21","0","174","428"
"L131","MaxEvaluationsExceededException.java","/share/ProjectData/Math/87/src/java/org/apache/commons/math/MaxEvaluationsExceededException.java","L118","1","0","4","0","18","68"
"L132","MaxIterationsExceededException.java","/share/ProjectData/Math/87/src/java/org/apache/commons/math/MaxIterationsExceededException.java","L118","1","0","4","0","18","68"
