ID,Name,LongName,McCC,CLOC,PDA,PUA,LLOC,LOC,commiters,commits,is_buggy,before_bugs,after_bugs
org.joda.time.ClassLoadTest.java,org.joda.time.ClassLoadTest,JodaTimeContrib/gwt/branch/test/org/joda/time/ClassLoadTest.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,2,0,0,0
org.joda.time.MockNullZoneChronology.java,org.joda.time.MockNullZoneChronology,JodaTimeContrib/gwt/branch/test/org/joda/time/MockNullZoneChronology.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,2,0,0,0
org.joda.time.MockPartial.java,org.joda.time.MockPartial,JodaTimeContrib/gwt/branch/test/org/joda/time/MockPartial.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,2,0,0,0
org.joda.time.MockZone.java,org.joda.time.MockZone,JodaTimeContrib/gwt/branch/test/org/joda/time/MockZone.java,4.00,4.00.00,4.00.00,4.00.00,4.00.00,4.00.00,3,2,0,0,0
org.joda.time.TestAbstractPartial.java,org.joda.time.TestAbstractPartial,JodaTimeContrib/gwt/branch/test/org/joda/time/TestAbstractPartial.java,9.00,9.00.00,9.00.00,9.00.00,9.00.00,9.00.00,3,2,0,0,0
org.joda.time.TestAll.java,org.joda.time.TestAll,JodaTimeContrib/gwt/branch/test/org/joda/time/TestAll.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,2,0,0,0
org.joda.time.TestAllPackages.java,org.joda.time.TestAllPackages,JodaTimeContrib/gwt/branch/test/org/joda/time/TestAllPackages.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,2,0,0,0
org.joda.time.TestBasePartial.java,org.joda.time.TestBasePartial,JodaTimeContrib/gwt/branch/test/org/joda/time/TestBasePartial.java,5.00,5.00.00,5.00.00,5.00.00,5.00.00,5.00.00,3,2,0,0,0
org.joda.time.TestBaseSingleFieldPeriod.java,org.joda.time.TestBaseSingleFieldPeriod,JodaTimeContrib/gwt/branch/test/org/joda/time/TestBaseSingleFieldPeriod.java,16.00,16.00.00,16.00.00,16.00.00,16.00.00,16.00.00,3,2,0,0,0
org.joda.time.TestChronology.java,org.joda.time.TestChronology,JodaTimeContrib/gwt/branch/test/org/joda/time/TestChronology.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,3,0,0,0
org.joda.time.TestDateMidnight_Basics.java,org.joda.time.TestDateMidnight_Basics,JodaTimeContrib/gwt/branch/test/org/joda/time/TestDateMidnight_Basics.java,12.00,12.00.00,12.00.00,12.00.00,12.00.00,12.00.00,3,3,0,0,0
org.joda.time.TestDateMidnight_Constructors.java,org.joda.time.TestDateMidnight_Constructors,JodaTimeContrib/gwt/branch/test/org/joda/time/TestDateMidnight_Constructors.java,25.00,25.00.00,25.00.00,25.00.00,25.00.00,25.00.00,3,3,0,0,0
org.joda.time.TestDateMidnight_Properties.java,org.joda.time.TestDateMidnight_Properties,JodaTimeContrib/gwt/branch/test/org/joda/time/TestDateMidnight_Properties.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,3,0,0,0
org.joda.time.TestDateTime_Basics.java,org.joda.time.TestDateTime_Basics,JodaTimeContrib/gwt/branch/test/org/joda/time/TestDateTime_Basics.java,14.00,14.00.00,14.00.00,14.00.00,14.00.00,14.00.00,3,3,0,0,0
org.joda.time.TestDateTime_Constructors.java,org.joda.time.TestDateTime_Constructors,JodaTimeContrib/gwt/branch/test/org/joda/time/TestDateTime_Constructors.java,27.00,27.00.00,27.00.00,27.00.00,27.00.00,27.00.00,3,3,0,0,0
org.joda.time.TestDateTime_Properties.java,org.joda.time.TestDateTime_Properties,JodaTimeContrib/gwt/branch/test/org/joda/time/TestDateTime_Properties.java,25.00,25.00.00,25.00.00,25.00.00,25.00.00,25.00.00,3,3,0,0,0
org.joda.time.TestDateTimeComparator.java,org.joda.time.TestDateTimeComparator,JodaTimeContrib/gwt/branch/test/org/joda/time/TestDateTimeComparator.java,7.00,7.00.00,7.00.00,7.00.00,7.00.00,7.00.00,3,3,0,0,0
org.joda.time.TestDateTimeConstants.java,org.joda.time.TestDateTimeConstants,JodaTimeContrib/gwt/branch/test/org/joda/time/TestDateTimeConstants.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,2,0,0,0
org.joda.time.TestDateTimeFieldType.java,org.joda.time.TestDateTimeFieldType,JodaTimeContrib/gwt/branch/test/org/joda/time/TestDateTimeFieldType.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,3,0,0,0
org.joda.time.TestDateTimeUtils.java,org.joda.time.TestDateTimeUtils,JodaTimeContrib/gwt/branch/test/org/joda/time/TestDateTimeUtils.java,9.00,9.00.00,9.00.00,9.00.00,9.00.00,9.00.00,3,3,0,0,0
org.joda.time.TestDateTimeZone.java,org.joda.time.TestDateTimeZone,JodaTimeContrib/gwt/branch/test/org/joda/time/TestDateTimeZone.java,23.00,23.00.00,23.00.00,23.00.00,23.00.00,23.00.00,3,3,0,0,0
org.joda.time.TestDateTimeZoneCutover.java,org.joda.time.TestDateTimeZoneCutover,JodaTimeContrib/gwt/branch/test/org/joda/time/TestDateTimeZoneCutover.java,17.00,17.00.00,17.00.00,17.00.00,17.00.00,17.00.00,3,2,0,0,0
org.joda.time.TestDays.java,org.joda.time.TestDays,JodaTimeContrib/gwt/branch/test/org/joda/time/TestDays.java,14.00,14.00.00,14.00.00,14.00.00,14.00.00,14.00.00,3,3,0,0,0
org.joda.time.TestDuration_Basics.java,org.joda.time.TestDuration_Basics,JodaTimeContrib/gwt/branch/test/org/joda/time/TestDuration_Basics.java,4.00,4.00.00,4.00.00,4.00.00,4.00.00,4.00.00,3,3,0,0,0
org.joda.time.TestDuration_Constructors.java,org.joda.time.TestDuration_Constructors,JodaTimeContrib/gwt/branch/test/org/joda/time/TestDuration_Constructors.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,3,0,0,0
org.joda.time.TestDurationField.java,org.joda.time.TestDurationField,JodaTimeContrib/gwt/branch/test/org/joda/time/TestDurationField.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,2,0,0,0
org.joda.time.TestDurationFieldType.java,org.joda.time.TestDurationFieldType,JodaTimeContrib/gwt/branch/test/org/joda/time/TestDurationFieldType.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,3,0,0,0
org.joda.time.TestHours.java,org.joda.time.TestHours,JodaTimeContrib/gwt/branch/test/org/joda/time/TestHours.java,13.00,13.00.00,13.00.00,13.00.00,13.00.00,13.00.00,3,3,0,0,0
org.joda.time.TestIllegalFieldValueException.java,org.joda.time.TestIllegalFieldValueException,JodaTimeContrib/gwt/branch/test/org/joda/time/TestIllegalFieldValueException.java,18.00,18.00.00,18.00.00,18.00.00,18.00.00,18.00.00,3,2,0,0,0
org.joda.time.TestInstant_Basics.java,org.joda.time.TestInstant_Basics,JodaTimeContrib/gwt/branch/test/org/joda/time/TestInstant_Basics.java,5.00,5.00.00,5.00.00,5.00.00,5.00.00,5.00.00,3,3,0,0,0
org.joda.time.TestInstant_Constructors.java,org.joda.time.TestInstant_Constructors,JodaTimeContrib/gwt/branch/test/org/joda/time/TestInstant_Constructors.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,3,0,0,0
org.joda.time.TestInterval_Basics.java,org.joda.time.TestInterval_Basics,JodaTimeContrib/gwt/branch/test/org/joda/time/TestInterval_Basics.java,9.00,9.00.00,9.00.00,9.00.00,9.00.00,9.00.00,3,3,0,0,0
