ID,Name,LongName,McCC,CLOC,PDA,PUA,LLOC,LOC,commiters,commits,is_buggy,before_bugs,after_bugs
.Control.java,.Control,lib/rhino/examples/Control.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,2,0,0,0
.Counter.java,.Counter,lib/rhino/examples/Counter.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,2,0,0,0
.CounterTest.java,.CounterTest,lib/rhino/examples/CounterTest.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,2,0,0,0
.DynamicScopes.java,.DynamicScopes,lib/rhino/examples/DynamicScopes.java,6.00,6.00.00,6.00.00,6.00.00,6.00.00,6.00.00,3,2,0,0,0
.File.java,.File,lib/rhino/examples/File.java,20.00,20.00.00,20.00.00,20.00.00,20.00.00,20.00.00,3,2,0,0,0
.Foo.java,.Foo,lib/rhino/examples/Foo.java,3.00,3.00.00,3.00.00,3.00.00,3.00.00,3.00.00,3,2,0,0,0
.Matrix.java,.Matrix,lib/rhino/examples/Matrix.java,8.00,8.00.00,8.00.00,8.00.00,8.00.00,8.00.00,3,2,0,0,0
.PrimitiveWrapFactory.java,.PrimitiveWrapFactory,lib/rhino/examples/PrimitiveWrapFactory.java,5.00,5.00.00,5.00.00,5.00.00,5.00.00,5.00.00,3,2,0,0,0
.RunScript.java,.RunScript,lib/rhino/examples/RunScript.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,2,0,0,0
.RunScript2.java,.RunScript2,lib/rhino/examples/RunScript2.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,2,0,0,0
.RunScript3.java,.RunScript3,lib/rhino/examples/RunScript3.java,4.00,4.00.00,4.00.00,4.00.00,4.00.00,4.00.00,3,2,0,0,0
.RunScript4.java,.RunScript4,lib/rhino/examples/RunScript4.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,2,0,0,0
.Shell.java,.Shell,lib/rhino/examples/Shell.java,30.00,30.00.00,30.00.00,30.00.00,30.00.00,30.00.00,3,2,0,0,0
com.google.debugging.sourcemap.Base64.java,com.google.debugging.sourcemap.Base64,src/com/google/debugging/sourcemap/Base64.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,2,0,0,0
com.google.debugging.sourcemap.Base64VLQ.java,com.google.debugging.sourcemap.Base64VLQ,src/com/google/debugging/sourcemap/Base64VLQ.java,6.00,6.00.00,6.00.00,6.00.00,6.00.00,6.00.00,3,3,0,0,0
com.google.debugging.sourcemap.FilePosition.java,com.google.debugging.sourcemap.FilePosition,src/com/google/debugging/sourcemap/FilePosition.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,4,0,0,0
com.google.debugging.sourcemap.SourceMapConsumer.java,com.google.debugging.sourcemap.SourceMapConsumer,src/com/google/debugging/sourcemap/SourceMapConsumer.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,3,0,0,0
com.google.debugging.sourcemap.SourceMapConsumerFactory.java,com.google.debugging.sourcemap.SourceMapConsumerFactory,src/com/google/debugging/sourcemap/SourceMapConsumerFactory.java,6.00,6.00.00,6.00.00,6.00.00,6.00.00,6.00.00,3,6,0,0,0
com.google.debugging.sourcemap.SourceMapConsumerV1.java,com.google.debugging.sourcemap.SourceMapConsumerV1,src/com/google/debugging/sourcemap/SourceMapConsumerV1.java,40.00,40.00.00,40.00.00,40.00.00,40.00.00,40.00.00,3,6,0,0,0
com.google.debugging.sourcemap.SourceMapConsumerV2.java,com.google.debugging.sourcemap.SourceMapConsumerV2,src/com/google/debugging/sourcemap/SourceMapConsumerV2.java,16.00,16.00.00,16.00.00,16.00.00,16.00.00,16.00.00,3,6,0,0,0
com.google.debugging.sourcemap.SourceMapConsumerV3.java,com.google.debugging.sourcemap.SourceMapConsumerV3,src/com/google/debugging/sourcemap/SourceMapConsumerV3.java,65.00,65.00.00,65.00.00,65.00.00,65.00.00,65.00.00,3,14,0,1,0
com.google.debugging.sourcemap.SourceMapFormat.java,com.google.debugging.sourcemap.SourceMapFormat,src/com/google/debugging/sourcemap/SourceMapFormat.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,4,0,0,0
com.google.debugging.sourcemap.SourceMapGenerator.java,com.google.debugging.sourcemap.SourceMapGenerator,src/com/google/debugging/sourcemap/SourceMapGenerator.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,5,0,0,0
com.google.debugging.sourcemap.SourceMapGeneratorFactory.java,com.google.debugging.sourcemap.SourceMapGeneratorFactory,src/com/google/debugging/sourcemap/SourceMapGeneratorFactory.java,5.00,5.00.00,5.00.00,5.00.00,5.00.00,5.00.00,3,5,0,0,0
com.google.debugging.sourcemap.SourceMapGeneratorV1.java,com.google.debugging.sourcemap.SourceMapGeneratorV1,src/com/google/debugging/sourcemap/SourceMapGeneratorV1.java,48.00,48.00.00,48.00.00,48.00.00,48.00.00,48.00.00,3,6,0,0,0
com.google.debugging.sourcemap.SourceMapGeneratorV2.java,com.google.debugging.sourcemap.SourceMapGeneratorV2,src/com/google/debugging/sourcemap/SourceMapGeneratorV2.java,59.00,59.00.00,59.00.00,59.00.00,59.00.00,59.00.00,3,12,0,0,0
com.google.debugging.sourcemap.SourceMapGeneratorV3.java,com.google.debugging.sourcemap.SourceMapGeneratorV3,src/com/google/debugging/sourcemap/SourceMapGeneratorV3.java,52.00,52.00.00,52.00.00,52.00.00,52.00.00,52.00.00,3,11,0,0,0
com.google.debugging.sourcemap.SourceMapLineDecoder.java,com.google.debugging.sourcemap.SourceMapLineDecoder,src/com/google/debugging/sourcemap/SourceMapLineDecoder.java,8.00,8.00.00,8.00.00,8.00.00,8.00.00,8.00.00,3,8,0,0,0
com.google.debugging.sourcemap.SourceMapParseException.java,com.google.debugging.sourcemap.SourceMapParseException,src/com/google/debugging/sourcemap/SourceMapParseException.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,3,0,0,0
com.google.debugging.sourcemap.SourceMapping.java,com.google.debugging.sourcemap.SourceMapping,src/com/google/debugging/sourcemap/SourceMapping.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,3,0,0,0
com.google.debugging.sourcemap.SourceMappingReversable.java,com.google.debugging.sourcemap.SourceMappingReversable,src/com/google/debugging/sourcemap/SourceMappingReversable.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
com.google.debugging.sourcemap.SourceMapSection.java,com.google.debugging.sourcemap.SourceMapSection,src/com/google/debugging/sourcemap/SourceMapSection.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,8,0,0,0
com.google.debugging.sourcemap.SourceMapSupplier.java,com.google.debugging.sourcemap.SourceMapSupplier,src/com/google/debugging/sourcemap/SourceMapSupplier.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,2,0,0,0
com.google.debugging.sourcemap.Util.java,com.google.debugging.sourcemap.Util,src/com/google/debugging/sourcemap/Util.java,23.00,23.00.00,23.00.00,23.00.00,23.00.00,23.00.00,3,4,0,0,0
com.google.javascript.jscomp.AbstractCommandLineRunner.java,com.google.javascript.jscomp.AbstractCommandLineRunner,src/com/google/javascript/jscomp/AbstractCommandLineRunner.java,189.00,189.00.00,189.00.00,189.00.00,189.00.00,189.00.00,3,96,0,0,0
com.google.javascript.jscomp.AbstractCompiler.java,com.google.javascript.jscomp.AbstractCompiler,src/com/google/javascript/jscomp/AbstractCompiler.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,44,0,0,0
com.google.javascript.jscomp.AbstractMessageFormatter.java,com.google.javascript.jscomp.AbstractMessageFormatter,src/com/google/javascript/jscomp/AbstractMessageFormatter.java,4.00,4.00.00,4.00.00,4.00.00,4.00.00,4.00.00,3,10,0,0,0
com.google.javascript.jscomp.AbstractPeepholeOptimization.java,com.google.javascript.jscomp.AbstractPeepholeOptimization,src/com/google/javascript/jscomp/AbstractPeepholeOptimization.java,8.00,8.00.00,8.00.00,8.00.00,8.00.00,8.00.00,3,26,0,0,0
com.google.javascript.jscomp.AliasExternals.java,com.google.javascript.jscomp.AliasExternals,src/com/google/javascript/jscomp/AliasExternals.java,74.00,74.00.00,74.00.00,74.00.00,74.00.00,74.00.00,3,25,0,0,0
com.google.javascript.jscomp.AliasKeywords.java,com.google.javascript.jscomp.AliasKeywords,src/com/google/javascript/jscomp/AliasKeywords.java,19.00,19.00.00,19.00.00,19.00.00,19.00.00,19.00.00,3,20,0,0,0
com.google.javascript.jscomp.AliasStrings.java,com.google.javascript.jscomp.AliasStrings,src/com/google/javascript/jscomp/AliasStrings.java,60.00,60.00.00,60.00.00,60.00.00,60.00.00,60.00.00,3,21,0,0,0
com.google.javascript.jscomp.AmbiguateProperties.java,com.google.javascript.jscomp.AmbiguateProperties,src/com/google/javascript/jscomp/AmbiguateProperties.java,60.00,60.00.00,60.00.00,60.00.00,60.00.00,60.00.00,3,31,0,0,0
