"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC"
"L120","XYTitleAnnotation.java","/share/ProjectData/Chart/8/experimental/org/jfree/experimental/chart/annotations/XYTitleAnnotation.java","L119","25","0","16","0","209","396"
"L502","XYTitleAnnotationDemo1.java","/share/ProjectData/Chart/8/experimental/org/jfree/experimental/chart/demo/XYTitleAnnotationDemo1.java","L501","2","0","4","0","128","231"
"L764","XYCoordinateType.java","/share/ProjectData/Chart/8/experimental/org/jfree/experimental/chart/util/XYCoordinateType.java","L763","7","0","3","0","43","133"
"L123","XYTitleAnnotationTests.java","/share/ProjectData/Chart/8/experimental/org/jfree/experimental/chart/annotations/junit/XYTitleAnnotationTests.java","L122","4","0","8","0","119","208"
"L669","XYSmoothLineAndShapeRenderer.java","/share/ProjectData/Chart/8/experimental/org/jfree/experimental/chart/renderer/xy/XYSmoothLineAndShapeRenderer.java","L668","20","0","3","0","149","264"
"L2172","SWTGraphics2D.java","/share/ProjectData/Chart/8/swt/org/jfree/experimental/swt/SWTGraphics2D.java","L2171","37","0","73","0","553","1253"
"L2173","SWTPaintCanvas.java","/share/ProjectData/Chart/8/swt/org/jfree/experimental/swt/SWTPaintCanvas.java","L2171","2","0","8","0","46","135"
"L2174","SWTUtils.java","/share/ProjectData/Chart/8/swt/org/jfree/experimental/swt/SWTUtils.java","L2171","36","0","15","0","272","490"
"L800","ChartComposite.java","/share/ProjectData/Chart/8/swt/org/jfree/experimental/chart/swt/ChartComposite.java","L799","146","0","60","1","1093","1898"
"L1433","SWTBarChartDemo1.java","/share/ProjectData/Chart/8/swt/org/jfree/experimental/chart/swt/demo/SWTBarChartDemo1.java","L1432","3","0","2","0","90","187"
"L1434","SWTMultipleAxisDemo1.java","/share/ProjectData/Chart/8/swt/org/jfree/experimental/chart/swt/demo/SWTMultipleAxisDemo1.java","L1432","4","0","3","0","126","224"
"L1435","SWTPieChartDemo1.java","/share/ProjectData/Chart/8/swt/org/jfree/experimental/chart/swt/demo/SWTPieChartDemo1.java","L1432","6","0","2","0","78","152"
"L1436","SWTTimeSeriesDemo.java","/share/ProjectData/Chart/8/swt/org/jfree/experimental/chart/swt/demo/SWTTimeSeriesDemo.java","L1432","4","0","2","0","118","206"
"L1671","SWTAxisEditor.java","/share/ProjectData/Chart/8/swt/org/jfree/experimental/chart/swt/editor/SWTAxisEditor.java","L1670","9","0","0","0","217","378"
"L1672","SWTChartEditor.java","/share/ProjectData/Chart/8/swt/org/jfree/experimental/chart/swt/editor/SWTChartEditor.java","L1670","3","0","4","0","86","169"
"L1673","SWTNumberAxisEditor.java","/share/ProjectData/Chart/8/swt/org/jfree/experimental/chart/swt/editor/SWTNumberAxisEditor.java","L1670","11","0","0","0","128","246"
"L1674","SWTOtherEditor.java","/share/ProjectData/Chart/8/swt/org/jfree/experimental/chart/swt/editor/SWTOtherEditor.java","L1670","2","0","0","0","71","145"
"L1675","SWTPlotAppearanceEditor.java","/share/ProjectData/Chart/8/swt/org/jfree/experimental/chart/swt/editor/SWTPlotAppearanceEditor.java","L1670","10","0","0","0","185","277"
"L1676","SWTPlotEditor.java","/share/ProjectData/Chart/8/swt/org/jfree/experimental/chart/swt/editor/SWTPlotEditor.java","L1670","16","0","0","0","113","216"
"L1677","SWTStrokeCanvas.java","/share/ProjectData/Chart/8/swt/org/jfree/experimental/chart/swt/editor/SWTStrokeCanvas.java","L1670","3","0","0","0","51","125"
"L1678","SWTTitleEditor.java","/share/ProjectData/Chart/8/swt/org/jfree/experimental/chart/swt/editor/SWTTitleEditor.java","L1670","7","0","0","0","160","275"
"L2921","ChartColor.java","/share/ProjectData/Chart/8/source/org/jfree/chart/ChartColor.java","L2920","1","0","3","0","70","190"
"L2922","ChartFactory.java","/share/ProjectData/Chart/8/source/org/jfree/chart/ChartFactory.java","L2920","120","0","39","0","1149","2187"
"L2923","ChartFrame.java","/share/ProjectData/Chart/8/source/org/jfree/chart/ChartFrame.java","L2920","2","0","4","0","24","97"
"L2924","ChartMouseEvent.java","/share/ProjectData/Chart/8/source/org/jfree/chart/ChartMouseEvent.java","L2920","1","0","5","0","27","119"
"L2925","ChartMouseListener.java","/share/ProjectData/Chart/8/source/org/jfree/chart/ChartMouseListener.java","L2920","1","0","3","0","6","74"
"L2926","ChartPanel.java","/share/ProjectData/Chart/8/source/org/jfree/chart/ChartPanel.java","L2920","145","0","90","0","1252","2539"
"L2927","ChartRenderingInfo.java","/share/ProjectData/Chart/8/source/org/jfree/chart/ChartRenderingInfo.java","L2920","9","0","11","0","87","257"
"L2928","ChartUtilities.java","/share/ProjectData/Chart/8/source/org/jfree/chart/ChartUtilities.java","L2920","19","0","27","0","260","747"
"L2929","Drawable.java","/share/ProjectData/Chart/8/source/org/jfree/chart/Drawable.java","L2920","1","0","2","0","6","37"
"L2930","Effect3D.java","/share/ProjectData/Chart/8/source/org/jfree/chart/Effect3D.java","L2920","1","0","3","0","5","64"
"L2931","JFreeChart.java","/share/ProjectData/Chart/8/source/org/jfree/chart/JFreeChart.java","L2920","96","0","65","0","876","1866"
"L2932","LegendItem.java","/share/ProjectData/Chart/8/source/org/jfree/chart/LegendItem.java","L2920","33","0","36","0","375","883"
"L2933","LegendItemCollection.java","/share/ProjectData/Chart/8/source/org/jfree/chart/LegendItemCollection.java","L2920","4","0","9","0","42","150"
"L2934","LegendItemSource.java","/share/ProjectData/Chart/8/source/org/jfree/chart/LegendItemSource.java","L2920","1","0","2","0","4","58"
"L2935","LegendRenderingOrder.java","/share/ProjectData/Chart/8/source/org/jfree/chart/LegendRenderingOrder.java","L2920","6","0","3","0","39","123"
"L2936","PaintMap.java","/share/ProjectData/Chart/8/source/org/jfree/chart/PaintMap.java","L2920","10","0","8","0","85","221"
"L2937","PolarChartPanel.java","/share/ProjectData/Chart/8/source/org/jfree/chart/PolarChartPanel.java","L2920","13","0","5","0","108","255"
"L2938","StrokeMap.java","/share/ProjectData/Chart/8/source/org/jfree/chart/StrokeMap.java","L2920","10","0","8","0","85","216"
"L41994","ComparableObjectItem.java","/share/ProjectData/Chart/8/source/org/jfree/data/ComparableObjectItem.java","L41993","8","0","6","0","61","191"
"L41995","ComparableObjectSeries.java","/share/ProjectData/Chart/8/source/org/jfree/data/ComparableObjectSeries.java","L41993","32","0","13","0","200","452"
"L41996","DataUtilities.java","/share/ProjectData/Chart/8/source/org/jfree/data/DataUtilities.java","L41993","14","0","6","0","69","170"
"L41997","DefaultKeyedValue.java","/share/ProjectData/Chart/8/source/org/jfree/data/DefaultKeyedValue.java","L41993","9","0","9","0","56","179"
"L41998","DefaultKeyedValues.java","/share/ProjectData/Chart/8/source/org/jfree/data/DefaultKeyedValues.java","L41993","26","0","22","0","200","470"
"L41999","DefaultKeyedValues2D.java","/share/ProjectData/Chart/8/source/org/jfree/data/DefaultKeyedValues2D.java","L41993","39","0","24","0","251","570"
"L42000","DomainInfo.java","/share/ProjectData/Chart/8/source/org/jfree/data/DomainInfo.java","L41993","1","0","4","0","6","88"
"L42001","DomainOrder.java","/share/ProjectData/Chart/8/source/org/jfree/data/DomainOrder.java","L41993","7","0","4","0","46","139"
"L42002","KeyedObject.java","/share/ProjectData/Chart/8/source/org/jfree/data/KeyedObject.java","L41993","6","0","7","0","46","152"
"L42003","KeyedObjects.java","/share/ProjectData/Chart/8/source/org/jfree/data/KeyedObjects.java","L41993","25","0","17","0","156","357"
"L42004","KeyedObjects2D.java","/share/ProjectData/Chart/8/source/org/jfree/data/KeyedObjects2D.java","L41993","42","0","23","0","257","523"
"L42005","KeyedValue.java","/share/ProjectData/Chart/8/source/org/jfree/data/KeyedValue.java","L41993","1","0","2","0","4","60"
"L42006","KeyedValueComparator.java","/share/ProjectData/Chart/8/source/org/jfree/data/KeyedValueComparator.java","L41993","16","0","5","0","84","175"
"L42007","KeyedValueComparatorType.java","/share/ProjectData/Chart/8/source/org/jfree/data/KeyedValueComparatorType.java","L41993","4","0","4","0","30","113"
