ID,Name,LongName,McCC,CLOC,PDA,PUA,LLOC,LOC,commiters,commits,is_buggy,before_bugs,after_bugs
org.apache.commons.math3.Field.java,org.apache.commons.math3.Field,src/main/java/org/apache/commons/math3/Field.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.apache.commons.math3.FieldElement.java,org.apache.commons.math3.FieldElement,src/main/java/org/apache/commons/math3/FieldElement.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,3,0,0,0
org.apache.commons.math3.package-info.java,org.apache.commons.math3.package-info,src/main/java/org/apache/commons/math3/package-info.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.apache.commons.math3.analysis.BivariateFunction.java,org.apache.commons.math3.analysis.BivariateFunction,src/main/java/org/apache/commons/math3/analysis/BivariateFunction.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.apache.commons.math3.analysis.DifferentiableMultivariateFunction.java,org.apache.commons.math3.analysis.DifferentiableMultivariateFunction,src/main/java/org/apache/commons/math3/analysis/DifferentiableMultivariateFunction.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,3,0,0,0
org.apache.commons.math3.analysis.DifferentiableMultivariateVectorFunction.java,org.apache.commons.math3.analysis.DifferentiableMultivariateVectorFunction,src/main/java/org/apache/commons/math3/analysis/DifferentiableMultivariateVectorFunction.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,3,0,0,0
org.apache.commons.math3.analysis.DifferentiableUnivariateFunction.java,org.apache.commons.math3.analysis.DifferentiableUnivariateFunction,src/main/java/org/apache/commons/math3/analysis/DifferentiableUnivariateFunction.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,2,0,0,0
org.apache.commons.math3.analysis.DifferentiableUnivariateMatrixFunction.java,org.apache.commons.math3.analysis.DifferentiableUnivariateMatrixFunction,src/main/java/org/apache/commons/math3/analysis/DifferentiableUnivariateMatrixFunction.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,3,0,0,0
org.apache.commons.math3.analysis.DifferentiableUnivariateVectorFunction.java,org.apache.commons.math3.analysis.DifferentiableUnivariateVectorFunction,src/main/java/org/apache/commons/math3/analysis/DifferentiableUnivariateVectorFunction.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,3,0,0,0
org.apache.commons.math3.analysis.FunctionUtils.java,org.apache.commons.math3.analysis.FunctionUtils,src/main/java/org/apache/commons/math3/analysis/FunctionUtils.java,16.00,16.00.00,16.00.00,16.00.00,16.00.00,16.00.00,3,10,0,0,0
org.apache.commons.math3.analysis.MultivariateFunction.java,org.apache.commons.math3.analysis.MultivariateFunction,src/main/java/org/apache/commons/math3/analysis/MultivariateFunction.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.apache.commons.math3.analysis.MultivariateMatrixFunction.java,org.apache.commons.math3.analysis.MultivariateMatrixFunction,src/main/java/org/apache/commons/math3/analysis/MultivariateMatrixFunction.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,2,0,0,0
org.apache.commons.math3.analysis.MultivariateVectorFunction.java,org.apache.commons.math3.analysis.MultivariateVectorFunction,src/main/java/org/apache/commons/math3/analysis/MultivariateVectorFunction.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,2,0,0,0
couldn't,couldn't,src/main/java/org/apache/commons/math3/analysis/package-info.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,2,0,0,0
org.apache.commons.math3.analysis.ParametricUnivariateFunction.java,org.apache.commons.math3.analysis.ParametricUnivariateFunction,src/main/java/org/apache/commons/math3/analysis/ParametricUnivariateFunction.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.apache.commons.math3.analysis.TrivariateFunction.java,org.apache.commons.math3.analysis.TrivariateFunction,src/main/java/org/apache/commons/math3/analysis/TrivariateFunction.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.apache.commons.math3.analysis.UnivariateFunction.java,org.apache.commons.math3.analysis.UnivariateFunction,src/main/java/org/apache/commons/math3/analysis/UnivariateFunction.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.apache.commons.math3.analysis.UnivariateMatrixFunction.java,org.apache.commons.math3.analysis.UnivariateMatrixFunction,src/main/java/org/apache/commons/math3/analysis/UnivariateMatrixFunction.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.apache.commons.math3.analysis.UnivariateVectorFunction.java,org.apache.commons.math3.analysis.UnivariateVectorFunction,src/main/java/org/apache/commons/math3/analysis/UnivariateVectorFunction.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.apache.commons.math3.complex.Complex.java,org.apache.commons.math3.complex.Complex,src/main/java/org/apache/commons/math3/complex/Complex.java,83.00,83.00.00,83.00.00,83.00.00,83.00.00,83.00.00,3,4,0,0,1
org.apache.commons.math3.complex.ComplexField.java,org.apache.commons.math3.complex.ComplexField,src/main/java/org/apache/commons/math3/complex/ComplexField.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.apache.commons.math3.complex.ComplexFormat.java,org.apache.commons.math3.complex.ComplexFormat,src/main/java/org/apache/commons/math3/complex/ComplexFormat.java,19.00,19.00.00,19.00.00,19.00.00,19.00.00,19.00.00,3,4,0,0,0
org.apache.commons.math3.complex.ComplexUtils.java,org.apache.commons.math3.complex.ComplexUtils,src/main/java/org/apache/commons/math3/complex/ComplexUtils.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,3,0,0,0
org.apache.commons.math3.complex.package-info.java,org.apache.commons.math3.complex.package-info,src/main/java/org/apache/commons/math3/complex/package-info.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.apache.commons.math3.complex.RootsOfUnity.java,org.apache.commons.math3.complex.RootsOfUnity,src/main/java/org/apache/commons/math3/complex/RootsOfUnity.java,12.00,12.00.00,12.00.00,12.00.00,12.00.00,12.00.00,3,1,0,0,0
